model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
xgb,random,0.87,0.87,0.87,0.87,0.06,0.06,0.06,0.06,8.335,0.106,0.844,0.761,0.856,0.841,0.903,2.5e-05,original,50,9,,,,,
rf,random,0.81,0.808,0.808,0.81,0.073,0.075,0.075,0.073,18.031,0.28,0.81,0.703,0.81,0.783,0.881,1.9e-05,original,50,9,,,,,
svc,random,0.76,0.75,0.75,0.76,0.132,0.142,0.142,0.132,5.65,0.006,0.784,0.77,0.876,0.873,0.88,9e-06,original,50,9,,,,,
logreg,random,0.79,0.788,0.788,0.79,0.097,0.099,0.099,0.097,3.579,0.006,0.806,0.737,0.844,0.828,0.88,0.0,original,50,9,,,,,
mlp,random,0.73,0.726,0.726,0.73,0.121,0.124,0.124,0.121,4.748,0.114,0.764,0.65,0.766,0.731,0.844,2.8e-05,original,50,9,,,,,
naive_bayes,random,0.52,0.477,0.477,0.52,0.051,0.056,0.056,0.051,3.556,0.001,0.585,0.38,0.431,0.388,0.683,1e-06,original,50,9,,,,,
knn,random,0.78,0.779,0.779,0.78,0.093,0.094,0.094,0.093,7.758,0.001,0.76,0.701,0.822,0.805,0.83,7e-06,original,50,9,,,,,
xgb,k-means,0.98,0.98,0.98,0.98,0.04,0.04,0.04,0.04,9.8,0.249,0.816,0.798,0.891,0.888,0.86,1.9e-05,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0016176700592041016,1.2844629287719727
rf,k-means,0.96,0.96,0.96,0.96,0.037,0.038,0.038,0.037,20.545,0.345,0.789,0.752,0.861,0.852,0.868,2.6e-05,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0016176700592041016,1.2844629287719727
svc,k-means,0.94,0.94,0.94,0.94,0.049,0.049,0.049,0.049,5.977,0.007,0.83,0.798,0.889,0.883,0.891,6e-06,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0016176700592041016,1.2844629287719727
logreg,k-means,0.95,0.95,0.95,0.95,0.045,0.045,0.045,0.045,5.616,0.109,0.837,0.812,0.897,0.894,0.884,0.0,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0016176700592041016,1.2844629287719727
mlp,k-means,0.86,0.86,0.86,0.86,0.08,0.08,0.08,0.08,9.928,0.196,0.786,0.728,0.841,0.826,0.875,0.000102,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0016176700592041016,1.2844629287719727
naive_bayes,k-means,0.69,0.685,0.685,0.69,0.097,0.099,0.099,0.097,6.865,0.001,0.684,0.596,0.73,0.689,0.724,1e-06,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0016176700592041016,1.2844629287719727
knn,k-means,0.79,0.786,0.786,0.79,0.073,0.075,0.075,0.073,9.01,0.001,0.804,0.724,0.833,0.813,0.866,0.000124,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0016176700592041016,1.2844629287719727
xgb,k-means,0.98,0.98,0.98,0.98,0.04,0.04,0.04,0.04,14.967,0.189,0.815,0.796,0.89,0.886,0.839,1.3e-05,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0016176700592041016,1.2844629287719727
rf,k-means,0.98,0.98,0.98,0.98,0.04,0.04,0.04,0.04,17.607,0.437,0.82,0.799,0.891,0.887,0.886,2.8e-05,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0016176700592041016,1.2844629287719727
svc,k-means,0.86,0.858,0.858,0.86,0.073,0.075,0.075,0.073,7.083,0.005,0.832,0.782,0.876,0.867,0.901,1.3e-05,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0016176700592041016,1.2844629287719727
logreg,k-means,0.95,0.95,0.95,0.95,0.0,0.0,0.0,0.0,9.278,0.116,0.793,0.779,0.881,0.878,0.885,1e-06,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0016176700592041016,1.2844629287719727
mlp,k-means,0.78,0.777,0.777,0.78,0.04,0.042,0.042,0.04,11.076,0.176,0.785,0.747,0.858,0.849,0.876,0.0001,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0016176700592041016,1.2844629287719727
naive_bayes,k-means,0.78,0.772,0.772,0.78,0.04,0.051,0.051,0.04,6.964,0.001,0.694,0.523,0.618,0.563,0.747,2e-06,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0016176700592041016,1.2844629287719727
knn,k-means,0.78,0.778,0.778,0.78,0.04,0.04,0.04,0.04,6.449,0.001,0.784,0.734,0.846,0.834,0.855,1.4e-05,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0016176700592041016,1.2844629287719727
xgb,k-center,0.74,0.738,0.738,0.74,0.073,0.073,0.073,0.073,11.041,5.642,0.814,0.779,0.877,0.87,0.901,1.7e-05,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015439987182617188,0.14495015144348145
rf,k-center,0.7,0.697,0.697,0.7,0.114,0.117,0.117,0.114,18.519,0.312,0.831,0.774,0.869,0.859,0.885,2.5e-05,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015439987182617188,0.14495015144348145
svc,k-center,0.58,0.561,0.561,0.58,0.051,0.052,0.052,0.051,7.201,0.005,0.753,0.644,0.762,0.727,0.185,1.8e-05,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015439987182617188,0.14495015144348145
logreg,k-center,0.58,0.573,0.573,0.58,0.024,0.024,0.024,0.024,6.063,0.01,0.543,0.279,0.275,0.279,0.655,0.0,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015439987182617188,0.14495015144348145
mlp,k-center,0.48,0.463,0.463,0.48,0.081,0.072,0.072,0.081,13.049,0.374,0.616,0.388,0.432,0.395,0.763,6.7e-05,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015439987182617188,0.14495015144348145
naive_bayes,k-center,0.49,0.461,0.461,0.49,0.08,0.07,0.07,0.08,6.635,0.001,0.568,0.392,0.458,0.407,0.587,1e-06,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015439987182617188,0.14495015144348145
knn,k-center,0.55,0.546,0.546,0.55,0.122,0.123,0.123,0.122,4.461,0.001,0.733,0.653,0.78,0.751,0.775,0.000123,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015439987182617188,0.14495015144348145
xgb,k-center,0.74,0.74,0.74,0.74,0.116,0.116,0.116,0.116,6.902,0.217,0.757,0.646,0.763,0.727,0.835,2e-05,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015439987182617188,0.14495015144348145
rf,k-center,0.71,0.709,0.709,0.71,0.136,0.135,0.135,0.136,14.682,0.181,0.832,0.787,0.88,0.872,0.88,1e-05,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015439987182617188,0.14495015144348145
svc,k-center,0.58,0.573,0.573,0.58,0.087,0.092,0.092,0.087,9.154,0.007,0.532,0.266,0.257,0.266,0.655,2.2e-05,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015439987182617188,0.14495015144348145
logreg,k-center,0.6,0.588,0.588,0.6,0.032,0.028,0.028,0.032,5.258,0.008,0.538,0.262,0.248,0.263,0.671,1e-06,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015439987182617188,0.14495015144348145
mlp,k-center,0.58,0.572,0.572,0.58,0.081,0.086,0.086,0.081,10.64,0.178,0.558,0.296,0.299,0.296,0.679,5.9e-05,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015439987182617188,0.14495015144348145
naive_bayes,k-center,0.6,0.592,0.592,0.6,0.071,0.077,0.077,0.071,4.896,0.002,0.562,0.278,0.266,0.278,0.783,2e-06,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015439987182617188,0.14495015144348145
knn,k-center,0.54,0.524,0.524,0.54,0.124,0.123,0.123,0.124,8.63,0.001,0.601,0.394,0.449,0.405,0.692,5.2e-05,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015439987182617188,0.14495015144348145
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.071,0.051,0.823,0.797,0.889,0.885,0.866,1.8e-05,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015749931335449219,5.722425937652588
rf,ag,0.97,0.97,0.97,0.97,0.04,0.04,0.04,0.04,21.428,0.394,0.795,0.717,0.828,0.809,0.867,2.5e-05,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015749931335449219,5.722425937652588
svc,ag,0.94,0.939,0.939,0.94,0.049,0.05,0.05,0.049,8.707,0.004,0.844,0.803,0.89,0.884,0.901,7e-06,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015749931335449219,5.722425937652588
logreg,ag,0.92,0.92,0.92,0.92,0.051,0.051,0.051,0.051,7.719,0.006,0.83,0.809,0.897,0.894,0.908,0.0,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015749931335449219,5.722425937652588
mlp,ag,0.87,0.869,0.869,0.87,0.024,0.025,0.025,0.024,10.634,0.175,0.784,0.694,0.808,0.783,0.877,8.6e-05,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015749931335449219,5.722425937652588
naive_bayes,ag,0.66,0.657,0.657,0.66,0.092,0.094,0.094,0.092,8.172,0.001,0.677,0.534,0.643,0.587,0.699,1e-06,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015749931335449219,5.722425937652588
knn,ag,0.82,0.818,0.818,0.82,0.051,0.053,0.053,0.051,7.145,0.001,0.792,0.718,0.83,0.811,0.865,0.000106,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015749931335449219,5.722425937652588
xgb,ag,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,5.584,0.061,0.82,0.799,0.891,0.887,0.872,1.7e-05,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015749931335449219,5.722425937652588
rf,ag,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,21.147,0.16,0.82,0.799,0.891,0.887,0.886,8e-06,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015749931335449219,5.722425937652588
svc,ag,0.92,0.92,0.92,0.92,0.04,0.04,0.04,0.04,7.531,0.007,0.826,0.757,0.857,0.843,0.903,1.1e-05,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015749931335449219,5.722425937652588
logreg,ag,0.93,0.93,0.93,0.93,0.04,0.04,0.04,0.04,5.23,0.011,0.794,0.776,0.879,0.875,0.894,1e-06,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015749931335449219,5.722425937652588
mlp,ag,0.84,0.839,0.839,0.84,0.02,0.02,0.02,0.02,11.748,4.893,0.803,0.754,0.859,0.848,0.884,0.000111,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015749931335449219,5.722425937652588
naive_bayes,ag,0.81,0.805,0.805,0.81,0.049,0.051,0.051,0.049,8.305,0.002,0.727,0.538,0.627,0.574,0.777,2e-06,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015749931335449219,5.722425937652588
knn,ag,0.84,0.839,0.839,0.84,0.058,0.059,0.059,0.058,10.08,0.001,0.774,0.718,0.835,0.82,0.854,4e-05,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0015749931335449219,5.722425937652588
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.615,0.52,0.184,0.111,0.125,0.112,0.108,2.3e-05,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0017745494842529297,15.413372039794922
rf,lc,0.97,0.97,0.97,0.97,0.04,0.04,0.04,0.04,18.683,0.11,0.202,0.127,0.147,0.128,0.114,1e-05,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0017745494842529297,15.413372039794922
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.65,0.003,0.23,0.114,0.109,0.114,0.102,6e-06,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0017745494842529297,15.413372039794922
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.218,0.006,0.22,0.116,0.116,0.116,0.104,0.0,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0017745494842529297,15.413372039794922
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.679,6.514,0.268,0.197,0.248,0.204,0.165,6.9e-05,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0017745494842529297,15.413372039794922
naive_bayes,lc,0.67,0.659,0.659,0.67,0.075,0.083,0.083,0.075,5.402,0.001,0.385,0.353,0.491,0.415,0.315,2e-06,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0017745494842529297,15.413372039794922
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.199,0.001,0.218,0.167,0.217,0.174,0.142,1e-05,original,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0017745494842529297,15.413372039794922
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.424,0.237,0.224,0.1,0.085,0.101,0.143,2e-05,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0017745494842529297,15.413372039794922
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.289,0.148,0.204,0.102,0.098,0.102,0.102,1.7e-05,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0017745494842529297,15.413372039794922
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.94,0.017,0.251,0.146,0.158,0.146,0.139,2e-05,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0017745494842529297,15.413372039794922
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.034,0.009,0.261,0.161,0.183,0.162,0.15,1e-06,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0017745494842529297,15.413372039794922
mlp,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,6.612,0.166,0.287,0.21,0.263,0.217,0.19,0.000116,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0017745494842529297,15.413372039794922
naive_bayes,lc,0.97,0.97,0.97,0.97,0.04,0.04,0.04,0.04,7.165,0.002,0.171,0.158,0.226,0.17,0.111,2e-06,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0017745494842529297,15.413372039794922
knn,lc,0.99,0.99,0.99,0.99,0.02,0.02,0.02,0.02,9.216,0.001,0.231,0.202,0.279,0.217,0.162,1.4e-05,latent,50,9,603.8966236114502,121.51635646820068,8.847290861334813e-07,0.0017745494842529297,15.413372039794922
xgb,random,0.817,0.815,0.815,0.817,0.114,0.114,0.114,0.114,8.934,0.024,0.832,0.728,0.829,0.807,0.894,2e-05,original,60,5,,,,,
rf,random,0.742,0.739,0.739,0.742,0.093,0.094,0.094,0.093,18.529,0.203,0.793,0.687,0.798,0.77,0.884,3.6e-05,original,60,5,,,,,
svc,random,0.758,0.758,0.758,0.758,0.085,0.085,0.085,0.085,6.038,0.017,0.785,0.67,0.782,0.749,0.853,7.2e-05,original,60,5,,,,,
logreg,random,0.767,0.763,0.763,0.767,0.12,0.122,0.122,0.12,6.275,0.535,0.802,0.706,0.816,0.792,0.879,0.0,original,60,5,,,,,
mlp,random,0.7,0.696,0.696,0.7,0.096,0.099,0.099,0.096,7.551,0.144,0.771,0.647,0.759,0.722,0.866,6.5e-05,original,60,5,,,,,
naive_bayes,random,0.65,0.628,0.628,0.65,0.097,0.117,0.117,0.097,5.336,0.001,0.584,0.387,0.443,0.397,0.762,1e-06,original,60,5,,,,,
knn,random,0.742,0.736,0.736,0.742,0.113,0.118,0.118,0.113,7.759,0.001,0.744,0.641,0.762,0.727,0.812,0.000112,original,60,5,,,,,
xgb,k-means,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,8.001,1.033,0.825,0.801,0.892,0.888,0.894,9e-06,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0022008419036865234,0.7571775913238525
rf,k-means,0.958,0.958,0.958,0.958,0.026,0.027,0.027,0.026,20.515,0.499,0.817,0.747,0.85,0.835,0.881,2.9e-05,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0022008419036865234,0.7571775913238525
svc,k-means,0.933,0.933,0.933,0.933,0.02,0.02,0.02,0.02,3.496,0.009,0.791,0.669,0.778,0.745,0.871,9e-06,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0022008419036865234,0.7571775913238525
logreg,k-means,0.933,0.933,0.933,0.933,0.068,0.068,0.068,0.068,9.235,0.008,0.836,0.756,0.854,0.839,0.903,1e-06,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0022008419036865234,0.7571775913238525
mlp,k-means,0.875,0.874,0.874,0.875,0.046,0.046,0.046,0.046,5.023,0.164,0.794,0.704,0.816,0.792,0.887,0.000138,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0022008419036865234,0.7571775913238525
naive_bayes,k-means,0.767,0.762,0.762,0.767,0.107,0.112,0.112,0.107,4.89,0.001,0.73,0.663,0.793,0.768,0.767,1e-06,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0022008419036865234,0.7571775913238525
knn,k-means,0.867,0.866,0.866,0.867,0.031,0.031,0.031,0.031,7.236,0.001,0.773,0.685,0.802,0.776,0.85,0.000124,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0022008419036865234,0.7571775913238525
xgb,k-means,0.975,0.975,0.975,0.975,0.033,0.033,0.033,0.033,5.42,0.243,0.828,0.794,0.886,0.88,0.885,2.2e-05,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0022008419036865234,0.7571775913238525
rf,k-means,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,19.151,0.377,0.829,0.796,0.887,0.882,0.887,1.9e-05,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0022008419036865234,0.7571775913238525
svc,k-means,0.942,0.942,0.942,0.942,0.042,0.043,0.043,0.042,9.055,0.007,0.814,0.735,0.84,0.822,0.885,8e-06,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0022008419036865234,0.7571775913238525
logreg,k-means,0.958,0.958,0.958,0.958,0.037,0.037,0.037,0.037,9.825,0.009,0.802,0.751,0.857,0.846,0.885,1e-06,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0022008419036865234,0.7571775913238525
mlp,k-means,0.883,0.883,0.883,0.883,0.055,0.055,0.055,0.055,11.776,0.194,0.803,0.754,0.859,0.848,0.899,0.00015,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0022008419036865234,0.7571775913238525
naive_bayes,k-means,0.817,0.811,0.811,0.817,0.033,0.036,0.036,0.033,2.991,0.002,0.726,0.573,0.679,0.628,0.811,2e-06,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0022008419036865234,0.7571775913238525
knn,k-means,0.833,0.833,0.833,0.833,0.037,0.037,0.037,0.037,10.192,0.001,0.78,0.728,0.843,0.83,0.862,5.2e-05,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0022008419036865234,0.7571775913238525
xgb,k-center,0.683,0.68,0.68,0.683,0.033,0.032,0.032,0.033,9.519,0.914,0.722,0.576,0.685,0.635,0.833,1.9e-05,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0017185211181640625,0.1961381435394287
rf,k-center,0.7,0.698,0.698,0.7,0.116,0.116,0.116,0.116,16.964,0.228,0.74,0.594,0.703,0.655,0.859,1.6e-05,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0017185211181640625,0.1961381435394287
svc,k-center,0.583,0.558,0.558,0.583,0.109,0.131,0.131,0.109,10.847,0.005,0.546,0.244,0.214,0.247,0.717,1.2e-05,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0017185211181640625,0.1961381435394287
logreg,k-center,0.608,0.602,0.602,0.608,0.062,0.059,0.059,0.062,3.943,0.106,0.603,0.422,0.495,0.441,0.659,0.0,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0017185211181640625,0.1961381435394287
mlp,k-center,0.458,0.457,0.457,0.458,0.099,0.097,0.097,0.099,11.142,0.69,0.589,0.352,0.383,0.355,0.712,8e-05,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0017185211181640625,0.1961381435394287
naive_bayes,k-center,0.467,0.412,0.412,0.467,0.049,0.045,0.045,0.049,8.018,0.002,0.537,0.215,0.167,0.221,0.604,1e-06,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0017185211181640625,0.1961381435394287
knn,k-center,0.525,0.51,0.51,0.525,0.082,0.079,0.079,0.082,9.481,0.001,0.658,0.48,0.565,0.509,0.776,6.2e-05,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0017185211181640625,0.1961381435394287
xgb,k-center,0.692,0.687,0.687,0.692,0.101,0.103,0.103,0.101,9.38,0.119,0.725,0.584,0.695,0.646,0.822,1.7e-05,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0017185211181640625,0.1961381435394287
rf,k-center,0.692,0.686,0.686,0.692,0.077,0.076,0.076,0.077,17.313,0.25,0.798,0.706,0.816,0.792,0.887,1.3e-05,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0017185211181640625,0.1961381435394287
svc,k-center,0.567,0.562,0.562,0.567,0.077,0.075,0.075,0.077,9.7,0.007,0.568,0.292,0.288,0.292,0.788,1.6e-05,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0017185211181640625,0.1961381435394287
logreg,k-center,0.625,0.624,0.624,0.625,0.079,0.079,0.079,0.079,8.479,0.011,0.639,0.427,0.488,0.44,0.773,1e-06,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0017185211181640625,0.1961381435394287
mlp,k-center,0.467,0.46,0.46,0.467,0.072,0.072,0.072,0.072,9.351,1.384,0.638,0.439,0.508,0.457,0.777,0.000119,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0017185211181640625,0.1961381435394287
naive_bayes,k-center,0.558,0.545,0.545,0.558,0.062,0.068,0.068,0.062,8.852,0.001,0.597,0.352,0.379,0.354,0.809,2e-06,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0017185211181640625,0.1961381435394287
knn,k-center,0.492,0.468,0.468,0.492,0.096,0.096,0.096,0.096,8.1,0.001,0.582,0.328,0.345,0.329,0.646,0.000118,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0017185211181640625,0.1961381435394287
xgb,ag,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,5.587,0.08,0.823,0.802,0.892,0.889,0.894,1.7e-05,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0015099048614501953,5.457663059234619
rf,ag,0.933,0.933,0.933,0.933,0.042,0.043,0.043,0.042,18.192,0.153,0.794,0.718,0.829,0.81,0.866,1.5e-05,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0015099048614501953,5.457663059234619
svc,ag,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,3.43,0.007,0.826,0.733,0.835,0.815,0.903,7e-06,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0015099048614501953,5.457663059234619
logreg,ag,0.958,0.958,0.958,0.958,0.037,0.038,0.038,0.037,3.839,0.008,0.831,0.785,0.878,0.87,0.905,1e-06,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0015099048614501953,5.457663059234619
mlp,ag,0.883,0.882,0.882,0.883,0.017,0.017,0.017,0.017,10.899,0.199,0.817,0.735,0.839,0.821,0.901,5.1e-05,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0015099048614501953,5.457663059234619
naive_bayes,ag,0.592,0.576,0.576,0.592,0.203,0.215,0.215,0.203,7.689,0.002,0.744,0.604,0.715,0.669,0.799,1e-06,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0015099048614501953,5.457663059234619
knn,ag,0.867,0.865,0.865,0.867,0.067,0.069,0.069,0.067,7.887,0.001,0.767,0.672,0.79,0.761,0.828,0.000119,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0015099048614501953,5.457663059234619
xgb,ag,0.958,0.958,0.958,0.958,0.026,0.026,0.026,0.026,4.06,0.546,0.829,0.799,0.89,0.885,0.851,2.3e-05,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0015099048614501953,5.457663059234619
rf,ag,0.958,0.958,0.958,0.958,0.0,0.0,0.0,0.0,18.934,0.278,0.829,0.799,0.89,0.885,0.887,1.7e-05,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0015099048614501953,5.457663059234619
svc,ag,0.95,0.95,0.95,0.95,0.031,0.031,0.031,0.031,7.697,0.006,0.835,0.792,0.883,0.876,0.908,1.3e-05,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0015099048614501953,5.457663059234619
logreg,ag,0.967,0.967,0.967,0.967,0.031,0.031,0.031,0.031,8.67,0.113,0.809,0.764,0.866,0.857,0.887,1e-06,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0015099048614501953,5.457663059234619
mlp,ag,0.917,0.916,0.916,0.917,0.046,0.046,0.046,0.046,9.068,2.992,0.807,0.745,0.851,0.837,0.89,7.7e-05,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0015099048614501953,5.457663059234619
naive_bayes,ag,0.85,0.849,0.849,0.85,0.057,0.057,0.057,0.057,8.041,0.001,0.788,0.639,0.743,0.702,0.853,2e-06,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0015099048614501953,5.457663059234619
knn,ag,0.867,0.866,0.866,0.867,0.081,0.082,0.082,0.081,4.252,0.001,0.78,0.727,0.841,0.827,0.856,4e-05,latent,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0015099048614501953,5.457663059234619
xgb,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,3.908,0.517,0.199,0.105,0.105,0.105,0.1,2e-05,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0017428398132324219,14.008280515670776
rf,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,17.059,0.349,0.184,0.135,0.171,0.138,0.106,2.1e-05,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0017428398132324219,14.008280515670776
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.436,0.005,0.195,0.12,0.136,0.121,0.1,5e-06,original,60,5,580.9238874912262,65.845144033432,7.587627772867245e-07,0.0017428398132324219,14.008280515670776
