model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
logreg,k-center,0.9,0.899,0.899,0.9,0.062,0.063,0.063,0.062,1.089,0.017,0.796,0.375,0.743,0.593,,0.0,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0009598731994628906,13.73396110534668
knn,k-center,0.85,0.845,0.845,0.85,0.097,0.101,0.101,0.097,0.665,0.001,0.505,0.011,0.019,0.011,,0.0,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0009598731994628906,13.73396110534668
xgb,k-center,0.933,0.933,0.933,0.933,0.062,0.062,0.062,0.062,1.175,0.029,0.816,0.415,0.821,0.698,,0.0,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0009598731994628906,13.73396110534668
rf,k-center,0.9,0.899,0.899,0.9,0.082,0.082,0.082,0.082,10.401,0.284,0.737,0.327,0.648,0.481,,1.5e-05,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0009598731994628906,13.73396110534668
mlp,k-center,0.817,0.816,0.816,0.817,0.097,0.097,0.097,0.097,1.526,0.022,0.569,0.123,0.243,0.14,,0.0,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0009598731994628906,13.73396110534668
naive_bayes,ag,0.717,0.696,0.696,0.717,0.145,0.155,0.155,0.145,0.574,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011408329010009766,1321.8485300540924
logreg,ag,0.75,0.747,0.747,0.75,0.075,0.076,0.076,0.075,0.874,0.015,0.758,0.455,0.9,0.82,,0.0,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011408329010009766,1321.8485300540924
knn,ag,0.883,0.882,0.882,0.883,0.1,0.101,0.101,0.1,0.78,0.001,0.847,0.477,0.936,0.882,,2e-06,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011408329010009766,1321.8485300540924
xgb,ag,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,1.15,0.114,0.612,0.437,0.868,0.768,,0.0,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011408329010009766,1321.8485300540924
rf,ag,0.917,0.916,0.916,0.917,0.091,0.092,0.092,0.091,10.536,0.196,0.517,0.453,0.902,0.824,,3e-06,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011408329010009766,1321.8485300540924
mlp,ag,0.783,0.783,0.783,0.783,0.067,0.067,0.067,0.067,1.688,0.036,0.76,0.373,0.739,0.587,,0.0,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011408329010009766,1321.8485300540924
naive_bayes,ag,0.733,0.729,0.729,0.733,0.111,0.111,0.111,0.111,35.312,0.001,0.796,0.497,0.966,0.937,,1e-06,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011408329010009766,1321.8485300540924
logreg,ag,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,1.279,0.013,0.937,0.484,0.944,0.896,,0.0,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011408329010009766,1321.8485300540924
knn,ag,0.85,0.842,0.842,0.85,0.111,0.125,0.125,0.111,1.308,0.001,0.84,0.513,0.979,0.961,,3e-06,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011408329010009766,1321.8485300540924
xgb,ag,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.451,0.035,0.854,0.457,0.9,0.821,,0.0,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011408329010009766,1321.8485300540924
rf,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,11.719,0.367,0.887,0.505,0.971,0.945,,1.2e-05,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011408329010009766,1321.8485300540924
mlp,ag,0.8,0.797,0.797,0.8,0.067,0.065,0.065,0.067,2.507,0.037,0.862,0.45,0.886,0.798,,0.0,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0011408329010009766,1321.8485300540924
naive_bayes,lc,0.717,0.696,0.696,0.717,0.041,0.046,0.046,0.041,0.491,0.001,0.5,0.001,0.0,0.001,,0.0,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012540817260742188,15.348458290100098
logreg,lc,0.967,0.966,0.966,0.967,0.067,0.069,0.069,0.067,0.879,0.008,0.5,0.001,0.0,0.001,,0.0,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012540817260742188,15.348458290100098
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.835,0.001,0.504,0.009,0.014,0.009,,1e-06,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012540817260742188,15.348458290100098
xgb,lc,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,1.164,0.023,0.505,0.013,0.023,0.013,,0.0,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012540817260742188,15.348458290100098
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.937,0.352,0.5,0.001,0.0,0.001,,5e-06,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012540817260742188,15.348458290100098
mlp,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.587,0.024,0.391,0.037,0.072,0.038,,0.0,original,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012540817260742188,15.348458290100098
naive_bayes,lc,0.833,0.828,0.828,0.833,0.105,0.111,0.111,0.105,0.532,0.002,0.78,0.363,0.718,0.562,,0.0,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012540817260742188,15.348458290100098
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.822,0.007,0.542,0.08,0.156,0.086,,0.0,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012540817260742188,15.348458290100098
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.647,0.001,0.556,0.102,0.201,0.113,,0.0,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012540817260742188,15.348458290100098
xgb,lc,0.883,0.883,0.883,0.883,0.155,0.156,0.156,0.155,1.241,0.06,0.775,0.421,0.834,0.717,,0.0,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012540817260742188,15.348458290100098
rf,lc,0.9,0.899,0.899,0.9,0.162,0.163,0.163,0.162,13.227,0.336,0.811,0.435,0.859,0.756,,1e-05,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012540817260742188,15.348458290100098
mlp,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.724,0.03,0.548,0.089,0.176,0.098,,0.0,latent,30,8,2234.3895835876465,0,1.9714230550221234e-06,0.0012540817260742188,15.348458290100098
naive_bayes,random,0.817,0.811,0.811,0.817,0.097,0.102,0.102,0.097,0.489,0.001,0.78,0.363,0.72,0.564,,0.0,original,30,9,,,,,
logreg,random,0.867,0.864,0.864,0.867,0.187,0.193,0.193,0.187,0.724,0.003,0.806,0.473,0.93,0.872,,0.0,original,30,9,,,,,
knn,random,0.917,0.916,0.916,0.917,0.167,0.168,0.168,0.167,0.748,0.001,0.85,0.484,0.946,0.9,,1e-06,original,30,9,,,,,
xgb,random,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,1.155,0.046,0.914,0.511,0.975,0.954,,0.0,original,30,9,,,,,
rf,random,0.917,0.916,0.916,0.917,0.091,0.092,0.092,0.091,9.591,0.23,0.922,0.504,0.969,0.942,,5e-06,original,30,9,,,,,
mlp,random,0.867,0.864,0.864,0.867,0.187,0.193,0.193,0.187,2.602,0.105,0.851,0.459,0.903,0.825,,1e-06,original,30,9,,,,,
naive_bayes,k-means,0.717,0.678,0.678,0.717,0.125,0.162,0.162,0.125,0.538,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.001129150390625,44.5449857711792
logreg,k-means,0.75,0.744,0.744,0.75,0.139,0.146,0.146,0.139,0.776,0.005,0.682,0.456,0.903,0.825,,0.0,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.001129150390625,44.5449857711792
knn,k-means,0.817,0.81,0.81,0.817,0.033,0.039,0.039,0.033,0.724,0.001,0.743,0.466,0.92,0.853,,1e-06,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.001129150390625,44.5449857711792
xgb,k-means,0.967,0.966,0.966,0.967,0.041,0.041,0.041,0.041,1.219,0.032,0.525,0.433,0.863,0.76,,0.0,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.001129150390625,44.5449857711792
rf,k-means,0.95,0.95,0.95,0.95,0.041,0.041,0.041,0.041,9.282,0.097,0.62,0.399,0.793,0.658,,1e-06,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.001129150390625,44.5449857711792
mlp,k-means,0.817,0.813,0.813,0.817,0.033,0.032,0.032,0.033,1.678,0.032,0.752,0.418,0.828,0.708,,0.0,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.001129150390625,44.5449857711792
naive_bayes,k-means,0.75,0.746,0.746,0.75,0.118,0.119,0.119,0.118,0.533,0.002,0.749,0.471,0.929,0.869,,0.0,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.001129150390625,44.5449857711792
logreg,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.88,0.007,0.907,0.501,0.966,0.936,,0.0,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.001129150390625,44.5449857711792
knn,k-means,0.9,0.896,0.896,0.9,0.097,0.103,0.103,0.097,0.684,0.001,0.883,0.533,0.987,0.976,,0.0,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.001129150390625,44.5449857711792
xgb,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.278,0.027,0.839,0.465,0.916,0.846,,0.0,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.001129150390625,44.5449857711792
rf,k-means,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,8.977,0.119,0.859,0.479,0.938,0.886,,4e-06,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.001129150390625,44.5449857711792
mlp,k-means,0.867,0.863,0.863,0.867,0.085,0.09,0.09,0.085,1.973,0.07,0.91,0.504,0.969,0.942,,1e-06,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.001129150390625,44.5449857711792
naive_bayes,k-center,0.85,0.842,0.842,0.85,0.097,0.104,0.104,0.097,0.554,0.001,0.613,0.186,0.369,0.227,,0.0,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.0010247230529785156,13.767569065093994
logreg,k-center,0.883,0.882,0.882,0.883,0.041,0.042,0.042,0.041,0.829,0.005,0.5,0.002,0.001,0.002,,0.0,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.0010247230529785156,13.767569065093994
knn,k-center,0.883,0.883,0.883,0.883,0.085,0.085,0.085,0.085,0.723,0.001,0.496,0.003,0.004,0.003,,1e-06,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.0010247230529785156,13.767569065093994
xgb,k-center,0.917,0.916,0.916,0.917,0.053,0.053,0.053,0.053,1.123,0.015,0.563,0.215,0.426,0.272,,0.0,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.0010247230529785156,13.767569065093994
rf,k-center,0.9,0.9,0.9,0.9,0.097,0.098,0.098,0.097,9.985,0.434,0.502,0.005,0.007,0.005,,5e-06,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.0010247230529785156,13.767569065093994
mlp,k-center,0.9,0.898,0.898,0.9,0.122,0.126,0.126,0.122,1.765,0.04,0.422,0.062,0.122,0.066,,0.0,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.0010247230529785156,13.767569065093994
naive_bayes,k-center,0.833,0.832,0.832,0.833,0.149,0.15,0.15,0.149,0.585,0.001,0.504,0.008,0.014,0.008,,0.0,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.0010247230529785156,13.767569065093994
logreg,k-center,0.883,0.883,0.883,0.883,0.085,0.085,0.085,0.085,0.876,0.004,0.5,0.002,0.001,0.002,,0.0,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.0010247230529785156,13.767569065093994
knn,k-center,0.883,0.881,0.881,0.883,0.125,0.128,0.128,0.125,0.635,0.001,0.501,0.004,0.005,0.004,,0.0,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.0010247230529785156,13.767569065093994
xgb,k-center,0.933,0.932,0.932,0.933,0.062,0.064,0.064,0.062,1.252,0.043,0.612,0.231,0.457,0.298,,0.0,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.0010247230529785156,13.767569065093994
rf,k-center,0.9,0.9,0.9,0.9,0.062,0.062,0.062,0.062,8.544,0.162,0.528,0.054,0.106,0.057,,6e-06,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.0010247230529785156,13.767569065093994
mlp,k-center,0.867,0.865,0.865,0.867,0.113,0.113,0.113,0.113,1.916,0.056,0.53,0.059,0.115,0.062,,0.0,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.0010247230529785156,13.767569065093994
naive_bayes,ag,0.7,0.674,0.674,0.7,0.113,0.122,0.122,0.113,0.445,0.001,0.783,0.364,0.722,0.566,,0.0,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.0011126995086669922,1121.5306062698364
logreg,ag,0.733,0.73,0.73,0.733,0.143,0.143,0.143,0.143,0.811,0.005,0.677,0.47,0.929,0.87,,0.0,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.0011126995086669922,1121.5306062698364
knn,ag,0.75,0.736,0.736,0.75,0.149,0.17,0.17,0.149,0.726,0.001,0.83,0.449,0.885,0.796,,2e-06,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.0011126995086669922,1121.5306062698364
xgb,ag,0.917,0.916,0.916,0.917,0.075,0.076,0.076,0.075,1.128,0.034,0.424,0.453,0.904,0.827,,0.0,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.0011126995086669922,1121.5306062698364
rf,ag,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,11.962,0.337,0.385,0.428,0.855,0.749,,5e-06,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.0011126995086669922,1121.5306062698364
mlp,ag,0.767,0.759,0.759,0.767,0.133,0.142,0.142,0.133,1.66,0.032,0.769,0.431,0.853,0.745,,0.0,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.0011126995086669922,1121.5306062698364
naive_bayes,ag,0.667,0.623,0.623,0.667,0.091,0.125,0.125,0.091,35.031,0.001,0.656,0.488,0.961,0.927,,1e-06,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.0011126995086669922,1121.5306062698364
logreg,ag,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,1.241,0.007,0.883,0.496,0.961,0.928,,0.0,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.0011126995086669922,1121.5306062698364
knn,ag,0.883,0.881,0.881,0.883,0.041,0.043,0.043,0.041,1.295,0.001,0.852,0.539,0.989,0.981,,3e-06,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.0011126995086669922,1121.5306062698364
xgb,ag,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,1.509,0.05,0.899,0.505,0.97,0.945,,0.0,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.0011126995086669922,1121.5306062698364
rf,ag,0.967,0.966,0.966,0.967,0.067,0.069,0.069,0.067,9.052,0.104,0.86,0.484,0.946,0.9,,3e-06,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.0011126995086669922,1121.5306062698364
mlp,ag,0.933,0.933,0.933,0.933,0.097,0.098,0.098,0.097,2.062,1.752,0.886,0.512,0.976,0.956,,1e-06,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.0011126995086669922,1121.5306062698364
naive_bayes,lc,0.6,0.508,0.508,0.6,0.162,0.231,0.231,0.162,0.461,0.001,0.61,0.182,0.36,0.221,,0.0,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.0012040138244628906,19.063923597335815
logreg,lc,0.85,0.848,0.848,0.85,0.033,0.034,0.034,0.033,0.873,0.011,0.519,0.117,0.23,0.131,,0.0,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.0012040138244628906,19.063923597335815
knn,lc,0.9,0.899,0.899,0.9,0.097,0.098,0.098,0.097,0.768,0.001,0.499,0.082,0.161,0.088,,1e-06,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.0012040138244628906,19.063923597335815
xgb,lc,0.917,0.915,0.915,0.917,0.075,0.077,0.077,0.075,1.131,0.022,0.568,0.129,0.256,0.148,,0.0,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.0012040138244628906,19.063923597335815
rf,lc,0.85,0.84,0.84,0.85,0.111,0.125,0.125,0.111,8.492,0.155,0.513,0.031,0.058,0.031,,2e-06,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.0012040138244628906,19.063923597335815
mlp,lc,0.933,0.933,0.933,0.933,0.033,0.034,0.034,0.033,2.005,0.058,0.541,0.104,0.204,0.115,,1e-06,original,30,9,2757.154499053955,0,2.160382489589786e-06,0.0012040138244628906,19.063923597335815
naive_bayes,lc,0.75,0.731,0.731,0.75,0.105,0.135,0.135,0.105,0.542,0.001,0.573,0.306,0.609,0.439,,0.0,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.0012040138244628906,19.063923597335815
logreg,lc,0.933,0.932,0.932,0.933,0.082,0.083,0.083,0.082,0.826,0.011,0.461,0.071,0.14,0.076,,0.0,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.0012040138244628906,19.063923597335815
knn,lc,0.883,0.882,0.882,0.883,0.085,0.086,0.086,0.085,0.645,0.001,0.43,0.148,0.293,0.173,,0.0,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.0012040138244628906,19.063923597335815
xgb,lc,0.95,0.949,0.949,0.95,0.067,0.068,0.068,0.067,1.191,0.047,0.554,0.158,0.312,0.186,,0.0,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.0012040138244628906,19.063923597335815
rf,lc,0.933,0.931,0.931,0.933,0.082,0.084,0.084,0.082,8.607,0.11,0.547,0.106,0.208,0.118,,3e-06,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.0012040138244628906,19.063923597335815
mlp,lc,0.967,0.967,0.967,0.967,0.067,0.067,0.067,0.067,1.84,0.054,0.553,0.204,0.404,0.254,,0.0,latent,30,9,2757.154499053955,0,2.160382489589786e-06,0.0012040138244628906,19.063923597335815
