model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
naive_bayes,ag,0.525,0.489,0.489,0.525,0.094,0.128,0.128,0.094,5.38,0.001,0.588,0.551,0.721,0.686,0.588,2e-06,original,20,8,1548.1575527191162,0,7.672493357029737e-07,0.001573324203491211,7.878605365753174
knn,ag,0.9,0.898,0.898,0.9,0.05,0.051,0.051,0.05,6.906,0.001,0.748,0.718,0.843,0.834,0.839,5.3e-05,original,20,8,1548.1575527191162,0,7.672493357029737e-07,0.001573324203491211,7.878605365753174
xgb,ag,0.9,0.893,0.893,0.9,0.2,0.213,0.213,0.2,5.134,2.313,0.803,0.797,0.892,0.891,0.866,2.3e-05,latent,20,8,1548.1575527191162,0,7.672493357029737e-07,0.001573324203491211,7.878605365753174
rf,ag,0.95,0.95,0.95,0.95,0.1,0.1,0.1,0.1,17.413,0.168,0.808,0.801,0.894,0.893,0.882,1.4e-05,latent,20,8,1548.1575527191162,0,7.672493357029737e-07,0.001573324203491211,7.878605365753174
svc,ag,0.875,0.873,0.873,0.875,0.137,0.139,0.139,0.137,3.966,0.002,0.797,0.729,0.839,0.822,0.882,8e-06,latent,20,8,1548.1575527191162,0,7.672493357029737e-07,0.001573324203491211,7.878605365753174
logreg,ag,0.9,0.898,0.898,0.9,0.146,0.148,0.148,0.146,9.447,0.009,0.791,0.738,0.848,0.835,0.882,1e-06,latent,20,8,1548.1575527191162,0,7.672493357029737e-07,0.001573324203491211,7.878605365753174
mlp,ag,0.75,0.748,0.748,0.75,0.209,0.212,0.212,0.209,10.649,3.949,0.774,0.707,0.824,0.805,0.857,5.7e-05,latent,20,8,1548.1575527191162,0,7.672493357029737e-07,0.001573324203491211,7.878605365753174
naive_bayes,ag,0.8,0.784,0.784,0.8,0.127,0.146,0.146,0.127,3.444,0.001,0.798,0.722,0.832,0.813,0.842,2e-06,latent,20,8,1548.1575527191162,0,7.672493357029737e-07,0.001573324203491211,7.878605365753174
knn,ag,0.85,0.848,0.848,0.85,0.122,0.124,0.124,0.122,4.612,0.001,0.758,0.716,0.838,0.826,0.839,4.8e-05,latent,20,8,1548.1575527191162,0,7.672493357029737e-07,0.001573324203491211,7.878605365753174
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.193,1.947,0.15,0.12,0.159,0.123,0.124,1.8e-05,original,20,8,1548.1575527191162,0,7.672493357029737e-07,0.00753021240234375,17.17682409286499
rf,lc,0.925,0.921,0.921,0.925,0.1,0.106,0.106,0.1,22.425,0.287,0.312,0.327,0.499,0.419,0.189,1.4e-05,original,20,8,1548.1575527191162,0,7.672493357029737e-07,0.00753021240234375,17.17682409286499
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.222,0.002,0.27,0.119,0.1,0.12,0.116,3e-06,original,20,8,1548.1575527191162,0,7.672493357029737e-07,0.00753021240234375,17.17682409286499
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.901,0.006,0.27,0.112,0.087,0.114,0.108,0.0,original,20,8,1548.1575527191162,0,7.672493357029737e-07,0.00753021240234375,17.17682409286499
