model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time,destillation_time
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.256,0.001,0.222,0.208,0.252,0.217,0.168,1.8e-05,latent,50,9,3146.8923399448395,0,5.528748782573781e-07,0.0019257068634033203,11.278121709823608
xgb,random,0.8,0.798,0.798,0.8,0.049,0.048,0.048,0.049,6.516,0.02,0.718,0.677,0.743,0.727,0.816,6e-06,original,60,5,,,,,
rf,random,0.75,0.749,0.749,0.75,0.046,0.046,0.046,0.046,15.846,0.187,0.777,0.733,0.789,0.777,0.862,6e-06,original,60,5,,,,,
svc,random,0.808,0.801,0.801,0.808,0.101,0.108,0.108,0.101,4.677,0.009,0.746,0.733,0.8,0.795,0.849,1.2e-05,original,60,5,,,,,
logreg,random,0.783,0.782,0.782,0.783,0.089,0.089,0.089,0.089,7.271,0.048,0.766,0.723,0.781,0.768,0.854,8e-06,original,60,5,,,,,
mlp,random,0.792,0.791,0.791,0.792,0.091,0.092,0.092,0.091,8.316,2.667,0.771,0.724,0.781,0.767,0.858,1.1e-05,original,60,5,,,,,
naive_bayes,random,0.633,0.6,0.6,0.633,0.072,0.107,0.107,0.072,7.0,0.001,0.628,0.482,0.495,0.483,0.714,1e-06,original,60,5,,,,,
knn,random,0.8,0.798,0.798,0.8,0.067,0.068,0.068,0.067,7.469,0.001,0.749,0.708,0.769,0.754,0.826,3e-05,original,60,5,,,,,
xgb,k-means,0.875,0.875,0.875,0.875,0.07,0.07,0.07,0.07,5.711,0.041,0.69,0.682,0.764,0.76,0.789,5e-06,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017082691192626953,1.2130520343780518
rf,k-means,0.875,0.875,0.875,0.875,0.065,0.065,0.065,0.065,17.147,0.342,0.729,0.735,0.81,0.812,0.857,1.2e-05,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017082691192626953,1.2130520343780518
svc,k-means,0.808,0.805,0.805,0.808,0.062,0.066,0.066,0.062,7.461,0.01,0.749,0.718,0.782,0.771,0.835,7e-06,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017082691192626953,1.2130520343780518
logreg,k-means,0.825,0.824,0.824,0.825,0.031,0.032,0.032,0.031,6.562,0.111,0.692,0.661,0.733,0.718,0.779,9e-06,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017082691192626953,1.2130520343780518
mlp,k-means,0.8,0.798,0.798,0.8,0.061,0.062,0.062,0.061,8.11,1.659,0.778,0.755,0.814,0.807,0.872,1.4e-05,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017082691192626953,1.2130520343780518
naive_bayes,k-means,0.675,0.654,0.654,0.675,0.055,0.061,0.061,0.055,8.391,0.001,0.704,0.639,0.697,0.673,0.705,1e-06,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017082691192626953,1.2130520343780518
knn,k-means,0.817,0.816,0.816,0.817,0.077,0.077,0.077,0.077,4.572,0.001,0.777,0.763,0.823,0.819,0.872,1.8e-05,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017082691192626953,1.2130520343780518
xgb,k-means,0.95,0.95,0.95,0.95,0.061,0.062,0.062,0.061,5.897,0.072,0.585,0.39,0.369,0.392,0.755,4e-06,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017082691192626953,1.2130520343780518
rf,k-means,0.908,0.908,0.908,0.908,0.081,0.081,0.081,0.081,21.631,1.414,0.747,0.663,0.711,0.689,0.824,3.6e-05,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017082691192626953,1.2130520343780518
svc,k-means,0.808,0.805,0.805,0.808,0.097,0.098,0.098,0.097,9.939,0.008,0.767,0.768,0.831,0.832,0.879,1.2e-05,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017082691192626953,1.2130520343780518
logreg,k-means,0.817,0.815,0.815,0.817,0.062,0.063,0.063,0.062,6.32,0.012,0.785,0.765,0.822,0.816,0.884,8e-06,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017082691192626953,1.2130520343780518
mlp,k-means,0.767,0.763,0.763,0.767,0.101,0.104,0.104,0.101,7.999,0.14,0.792,0.77,0.826,0.82,0.885,2.3e-05,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017082691192626953,1.2130520343780518
naive_bayes,k-means,0.8,0.797,0.797,0.8,0.14,0.143,0.143,0.14,7.98,0.002,0.679,0.693,0.785,0.795,0.81,1e-06,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017082691192626953,1.2130520343780518
knn,k-means,0.767,0.762,0.762,0.767,0.062,0.066,0.066,0.062,7.269,0.001,0.781,0.778,0.837,0.836,0.876,2.4e-05,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017082691192626953,1.2130520343780518
xgb,k-center,0.717,0.715,0.715,0.717,0.055,0.056,0.056,0.055,6.164,0.043,0.686,0.666,0.745,0.734,0.768,5e-06,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015044212341308594,0.5300500392913818
rf,k-center,0.592,0.591,0.591,0.592,0.049,0.048,0.048,0.049,18.383,0.451,0.79,0.716,0.765,0.748,0.873,1.2e-05,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015044212341308594,0.5300500392913818
svc,k-center,0.625,0.622,0.622,0.625,0.07,0.071,0.071,0.07,7.467,0.007,0.734,0.626,0.666,0.642,0.833,2.7e-05,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015044212341308594,0.5300500392913818
logreg,k-center,0.625,0.616,0.616,0.625,0.144,0.149,0.149,0.144,4.026,0.005,0.72,0.687,0.755,0.741,0.803,8e-06,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015044212341308594,0.5300500392913818
mlp,k-center,0.492,0.489,0.489,0.492,0.096,0.099,0.099,0.096,7.033,1.611,0.656,0.498,0.508,0.499,0.788,1.6e-05,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015044212341308594,0.5300500392913818
naive_bayes,k-center,0.592,0.581,0.581,0.592,0.085,0.088,0.088,0.085,7.599,0.001,0.619,0.433,0.424,0.434,0.65,1e-06,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015044212341308594,0.5300500392913818
knn,k-center,0.583,0.578,0.578,0.583,0.118,0.123,0.123,0.118,4.884,0.001,0.629,0.506,0.533,0.512,0.687,3.5e-05,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015044212341308594,0.5300500392913818
xgb,k-center,0.65,0.649,0.649,0.65,0.136,0.136,0.136,0.136,8.216,0.152,0.654,0.54,0.573,0.548,0.742,4e-06,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015044212341308594,0.5300500392913818
rf,k-center,0.558,0.547,0.547,0.558,0.111,0.113,0.113,0.111,15.322,0.141,0.684,0.536,0.555,0.539,0.834,4e-06,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015044212341308594,0.5300500392913818
svc,k-center,0.6,0.536,0.536,0.6,0.057,0.074,0.074,0.057,8.007,0.009,0.557,0.542,0.717,0.788,0.198,4.2e-05,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015044212341308594,0.5300500392913818
logreg,k-center,0.608,0.6,0.6,0.608,0.117,0.121,0.121,0.117,7.647,0.006,0.739,0.694,0.755,0.739,0.828,6e-06,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015044212341308594,0.5300500392913818
mlp,k-center,0.483,0.472,0.472,0.483,0.062,0.065,0.065,0.062,7.079,0.15,0.725,0.637,0.685,0.66,0.818,1.9e-05,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015044212341308594,0.5300500392913818
naive_bayes,k-center,0.6,0.595,0.595,0.6,0.111,0.113,0.113,0.111,2.752,0.001,0.712,0.596,0.632,0.608,0.823,2e-06,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015044212341308594,0.5300500392913818
knn,k-center,0.558,0.549,0.549,0.558,0.057,0.065,0.065,0.057,4.776,0.001,0.565,0.513,0.577,0.544,0.613,1.4e-05,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015044212341308594,0.5300500392913818
xgb,ag,0.9,0.899,0.899,0.9,0.057,0.057,0.057,0.057,5.665,0.036,0.695,0.7,0.784,0.787,0.801,4e-06,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015480518341064453,110.45727443695068
rf,ag,0.867,0.867,0.867,0.867,0.072,0.072,0.072,0.072,16.871,0.194,0.735,0.734,0.806,0.805,0.844,5e-06,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015480518341064453,110.45727443695068
svc,ag,0.842,0.841,0.841,0.842,0.072,0.072,0.072,0.072,3.354,0.007,0.793,0.741,0.794,0.78,0.873,1.1e-05,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015480518341064453,110.45727443695068
logreg,ag,0.817,0.816,0.816,0.817,0.101,0.102,0.102,0.101,4.908,0.006,0.785,0.753,0.81,0.801,0.873,1.4e-05,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015480518341064453,110.45727443695068
mlp,ag,0.792,0.79,0.79,0.792,0.105,0.106,0.106,0.105,5.963,2.501,0.796,0.755,0.808,0.798,0.878,1.3e-05,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015480518341064453,110.45727443695068
naive_bayes,ag,0.633,0.604,0.604,0.633,0.138,0.16,0.16,0.138,5.183,0.001,0.689,0.592,0.636,0.609,0.705,1e-06,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015480518341064453,110.45727443695068
knn,ag,0.833,0.831,0.831,0.833,0.046,0.046,0.046,0.046,5.936,0.001,0.787,0.723,0.774,0.758,0.867,1.8e-05,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015480518341064453,110.45727443695068
xgb,ag,0.917,0.916,0.916,0.917,0.046,0.046,0.046,0.046,5.022,0.079,0.74,0.651,0.698,0.675,0.819,4e-06,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015480518341064453,110.45727443695068
rf,ag,0.875,0.874,0.874,0.875,0.102,0.104,0.104,0.102,15.691,0.177,0.742,0.694,0.754,0.738,0.826,5e-06,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015480518341064453,110.45727443695068
svc,ag,0.867,0.866,0.866,0.867,0.049,0.049,0.049,0.049,7.651,0.007,0.801,0.748,0.799,0.786,0.883,1e-05,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015480518341064453,110.45727443695068
logreg,ag,0.842,0.841,0.841,0.842,0.067,0.067,0.067,0.067,4.57,0.005,0.802,0.757,0.809,0.798,0.886,8e-06,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015480518341064453,110.45727443695068
mlp,ag,0.775,0.772,0.772,0.775,0.068,0.069,0.069,0.068,9.994,3.086,0.799,0.761,0.814,0.804,0.881,1.2e-05,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015480518341064453,110.45727443695068
naive_bayes,ag,0.733,0.73,0.73,0.733,0.042,0.045,0.045,0.042,5.058,0.001,0.633,0.652,0.768,0.794,0.801,2e-06,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015480518341064453,110.45727443695068
knn,ag,0.833,0.832,0.832,0.833,0.059,0.059,0.059,0.059,8.734,0.001,0.791,0.744,0.798,0.785,0.871,3.9e-05,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0015480518341064453,110.45727443695068
xgb,lc,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,9.077,5.717,0.237,0.193,0.21,0.194,0.131,4e-06,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017533302307128906,10.266885995864868
rf,lc,0.967,0.967,0.967,0.967,0.017,0.017,0.017,0.017,14.97,0.274,0.251,0.251,0.321,0.275,0.143,9e-06,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017533302307128906,10.266885995864868
svc,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,7.567,0.006,0.201,0.18,0.212,0.185,0.116,7e-06,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017533302307128906,10.266885995864868
logreg,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,6.496,0.005,0.237,0.185,0.195,0.185,0.131,6e-06,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017533302307128906,10.266885995864868
mlp,lc,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,11.982,2.504,0.203,0.187,0.225,0.194,0.117,1.6e-05,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017533302307128906,10.266885995864868
naive_bayes,lc,0.975,0.975,0.975,0.975,0.033,0.034,0.034,0.033,7.199,0.002,0.249,0.25,0.318,0.273,0.199,1e-06,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017533302307128906,10.266885995864868
knn,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,7.281,0.001,0.21,0.224,0.3,0.251,0.138,2.9e-05,original,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017533302307128906,10.266885995864868
xgb,lc,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,4.737,0.046,0.227,0.237,0.312,0.264,0.136,4e-06,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017533302307128906,10.266885995864868
rf,lc,0.975,0.975,0.975,0.975,0.02,0.02,0.02,0.02,18.337,0.312,0.231,0.246,0.331,0.281,0.133,8e-06,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017533302307128906,10.266885995864868
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.491,0.003,0.207,0.182,0.209,0.185,0.115,3e-06,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017533302307128906,10.266885995864868
logreg,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,7.471,0.005,0.224,0.173,0.182,0.174,0.119,6e-06,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017533302307128906,10.266885995864868
mlp,lc,0.983,0.983,0.983,0.983,0.033,0.034,0.034,0.033,8.265,0.155,0.202,0.2,0.254,0.214,0.118,1.5e-05,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017533302307128906,10.266885995864868
naive_bayes,lc,0.95,0.95,0.95,0.95,0.061,0.062,0.062,0.061,6.7,0.001,0.252,0.181,0.178,0.181,0.19,1e-06,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017533302307128906,10.266885995864868
knn,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,7.433,0.001,0.209,0.198,0.242,0.207,0.16,4.7e-05,latent,60,5,2729.7552020549774,0,7.885652332925102e-07,0.0017533302307128906,10.266885995864868
xgb,random,0.825,0.823,0.823,0.825,0.061,0.063,0.063,0.061,7.614,0.055,0.766,0.728,0.788,0.776,0.855,6e-06,original,60,6,,,,,
rf,random,0.833,0.832,0.832,0.833,0.037,0.038,0.038,0.037,17.151,0.452,0.783,0.736,0.79,0.777,0.868,1.8e-05,original,60,6,,,,,
svc,random,0.883,0.883,0.883,0.883,0.041,0.041,0.041,0.041,7.667,0.009,0.795,0.742,0.794,0.781,0.87,1.9e-05,original,60,6,,,,,
logreg,random,0.875,0.874,0.874,0.875,0.07,0.07,0.07,0.07,8.338,0.007,0.784,0.74,0.795,0.783,0.869,6e-06,original,60,6,,,,,
mlp,random,0.858,0.858,0.858,0.858,0.042,0.043,0.043,0.042,6.673,1.693,0.781,0.725,0.778,0.763,0.867,1.6e-05,original,60,6,,,,,
naive_bayes,random,0.75,0.742,0.742,0.75,0.046,0.05,0.05,0.046,4.533,0.001,0.688,0.575,0.612,0.587,0.765,2e-06,original,60,6,,,,,
knn,random,0.858,0.858,0.858,0.858,0.082,0.082,0.082,0.082,4.023,0.001,0.764,0.707,0.763,0.746,0.849,1.2e-05,original,60,6,,,,,
xgb,k-means,0.908,0.908,0.908,0.908,0.049,0.049,0.049,0.049,10.001,11.03,0.735,0.684,0.744,0.726,0.816,2e-06,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001477956771850586,1.1336047649383545
rf,k-means,0.883,0.883,0.883,0.883,0.049,0.048,0.048,0.049,15.927,0.422,0.777,0.706,0.757,0.739,0.859,1.1e-05,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001477956771850586,1.1336047649383545
svc,k-means,0.833,0.829,0.829,0.833,0.105,0.112,0.112,0.105,6.881,0.009,0.785,0.729,0.782,0.768,0.205,1.3e-05,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001477956771850586,1.1336047649383545
logreg,k-means,0.858,0.856,0.856,0.858,0.077,0.079,0.079,0.077,7.332,0.007,0.792,0.747,0.8,0.789,0.875,9e-06,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001477956771850586,1.1336047649383545
mlp,k-means,0.792,0.79,0.79,0.792,0.075,0.075,0.075,0.075,10.293,2.924,0.798,0.752,0.805,0.793,0.881,1.7e-05,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001477956771850586,1.1336047649383545
naive_bayes,k-means,0.692,0.682,0.682,0.692,0.097,0.104,0.104,0.097,5.204,0.001,0.731,0.639,0.685,0.66,0.783,1e-06,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001477956771850586,1.1336047649383545
knn,k-means,0.808,0.805,0.805,0.808,0.09,0.093,0.093,0.09,5.263,0.001,0.778,0.745,0.803,0.793,0.862,3e-05,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001477956771850586,1.1336047649383545
xgb,k-means,0.958,0.958,0.958,0.958,0.053,0.053,0.053,0.053,4.453,0.051,0.714,0.633,0.684,0.659,0.78,2e-06,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001477956771850586,1.1336047649383545
rf,k-means,0.908,0.908,0.908,0.908,0.061,0.062,0.062,0.061,15.977,0.166,0.753,0.685,0.738,0.718,0.831,6e-06,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001477956771850586,1.1336047649383545
svc,k-means,0.792,0.789,0.789,0.792,0.07,0.069,0.069,0.07,8.041,0.009,0.779,0.713,0.764,0.747,0.871,2.4e-05,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001477956771850586,1.1336047649383545
logreg,k-means,0.85,0.85,0.85,0.85,0.057,0.057,0.057,0.057,6.697,0.099,0.681,0.641,0.711,0.691,0.753,9e-06,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001477956771850586,1.1336047649383545
mlp,k-means,0.708,0.706,0.706,0.708,0.083,0.084,0.084,0.083,6.522,0.143,0.787,0.748,0.803,0.793,0.876,2e-05,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001477956771850586,1.1336047649383545
naive_bayes,k-means,0.792,0.789,0.789,0.792,0.059,0.061,0.061,0.059,4.557,0.001,0.712,0.68,0.75,0.736,0.782,3e-06,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001477956771850586,1.1336047649383545
knn,k-means,0.808,0.806,0.806,0.808,0.097,0.099,0.099,0.097,7.29,0.001,0.798,0.738,0.788,0.773,0.879,1.2e-05,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001477956771850586,1.1336047649383545
xgb,k-center,0.717,0.716,0.716,0.717,0.11,0.11,0.11,0.11,7.434,0.057,0.688,0.559,0.588,0.566,0.809,5e-06,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001483917236328125,0.5007338523864746
rf,k-center,0.683,0.683,0.683,0.683,0.097,0.097,0.097,0.097,17.026,0.238,0.755,0.641,0.679,0.656,0.862,7e-06,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001483917236328125,0.5007338523864746
svc,k-center,0.7,0.699,0.699,0.7,0.041,0.04,0.04,0.041,6.802,0.008,0.623,0.445,0.44,0.445,0.795,1e-05,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001483917236328125,0.5007338523864746
logreg,k-center,0.7,0.699,0.699,0.7,0.031,0.032,0.032,0.031,4.48,0.007,0.651,0.496,0.508,0.497,0.808,5e-06,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001483917236328125,0.5007338523864746
mlp,k-center,0.675,0.674,0.674,0.675,0.067,0.067,0.067,0.067,8.398,1.621,0.711,0.58,0.61,0.588,0.832,8e-06,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001483917236328125,0.5007338523864746
naive_bayes,k-center,0.492,0.475,0.475,0.492,0.061,0.081,0.081,0.061,6.407,0.002,0.623,0.448,0.445,0.448,0.749,1e-06,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001483917236328125,0.5007338523864746
knn,k-center,0.683,0.681,0.681,0.683,0.09,0.088,0.088,0.09,3.981,0.001,0.673,0.555,0.588,0.564,0.737,2.6e-05,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001483917236328125,0.5007338523864746
xgb,k-center,0.742,0.739,0.739,0.742,0.067,0.069,0.069,0.067,4.746,0.132,0.63,0.485,0.5,0.487,0.738,6e-06,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001483917236328125,0.5007338523864746
rf,k-center,0.75,0.748,0.748,0.75,0.037,0.038,0.038,0.037,22.394,1.124,0.628,0.485,0.5,0.487,0.753,1.5e-05,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001483917236328125,0.5007338523864746
svc,k-center,0.667,0.664,0.664,0.667,0.037,0.038,0.038,0.037,4.687,0.008,0.716,0.592,0.624,0.601,0.838,1e-05,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001483917236328125,0.5007338523864746
logreg,k-center,0.7,0.699,0.699,0.7,0.072,0.072,0.072,0.072,7.396,0.007,0.73,0.615,0.652,0.628,0.836,9e-06,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001483917236328125,0.5007338523864746
mlp,k-center,0.633,0.633,0.633,0.633,0.072,0.072,0.072,0.072,8.47,0.119,0.691,0.573,0.606,0.582,0.793,2.7e-05,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001483917236328125,0.5007338523864746
naive_bayes,k-center,0.65,0.65,0.65,0.65,0.101,0.101,0.101,0.101,6.848,0.002,0.618,0.45,0.45,0.45,0.762,2e-06,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001483917236328125,0.5007338523864746
knn,k-center,0.625,0.607,0.607,0.625,0.079,0.09,0.09,0.079,7.982,0.001,0.602,0.423,0.414,0.424,0.71,2.4e-05,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.001483917236328125,0.5007338523864746
xgb,ag,0.933,0.933,0.933,0.933,0.057,0.057,0.057,0.057,9.319,19.791,0.689,0.69,0.775,0.775,0.798,1.2e-05,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.0017156600952148438,183.9620110988617
rf,ag,0.858,0.856,0.856,0.858,0.077,0.079,0.079,0.077,28.637,0.486,0.774,0.741,0.8,0.79,0.851,2.1e-05,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.0017156600952148438,183.9620110988617
svc,ag,0.842,0.841,0.841,0.842,0.055,0.056,0.056,0.055,6.82,0.006,0.778,0.7,0.748,0.729,0.854,2.5e-05,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.0017156600952148438,183.9620110988617
logreg,ag,0.833,0.833,0.833,0.833,0.053,0.053,0.053,0.053,4.986,0.125,0.784,0.737,0.792,0.779,0.868,9e-06,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.0017156600952148438,183.9620110988617
mlp,ag,0.783,0.783,0.783,0.783,0.049,0.049,0.049,0.049,7.241,3.28,0.798,0.728,0.777,0.76,0.878,2.1e-05,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.0017156600952148438,183.9620110988617
naive_bayes,ag,0.683,0.68,0.68,0.683,0.086,0.085,0.085,0.086,7.206,0.001,0.745,0.651,0.697,0.673,0.793,1e-06,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.0017156600952148438,183.9620110988617
knn,ag,0.775,0.772,0.772,0.775,0.077,0.079,0.079,0.077,9.799,0.001,0.776,0.739,0.797,0.786,0.866,1.3e-05,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.0017156600952148438,183.9620110988617
xgb,ag,0.942,0.941,0.941,0.942,0.042,0.043,0.043,0.042,8.708,18.856,0.729,0.694,0.76,0.746,0.806,1.9e-05,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.0017156600952148438,183.9620110988617
rf,ag,0.9,0.9,0.9,0.9,0.062,0.062,0.062,0.062,28.54,0.237,0.756,0.719,0.78,0.768,0.83,9e-06,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.0017156600952148438,183.9620110988617
svc,ag,0.825,0.823,0.823,0.825,0.072,0.072,0.072,0.072,9.025,0.016,0.785,0.716,0.767,0.749,0.87,2.7e-05,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.0017156600952148438,183.9620110988617
logreg,ag,0.833,0.832,0.832,0.833,0.07,0.071,0.071,0.07,8.919,0.149,0.794,0.738,0.789,0.775,0.875,9e-06,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.0017156600952148438,183.9620110988617
mlp,ag,0.758,0.757,0.757,0.758,0.041,0.042,0.042,0.041,10.979,5.542,0.792,0.747,0.801,0.789,0.882,3.7e-05,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.0017156600952148438,183.9620110988617
naive_bayes,ag,0.8,0.799,0.799,0.8,0.031,0.032,0.032,0.031,6.376,0.002,0.69,0.683,0.766,0.762,0.78,1e-06,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.0017156600952148438,183.9620110988617
knn,ag,0.75,0.749,0.749,0.75,0.046,0.045,0.045,0.046,7.624,0.001,0.796,0.732,0.782,0.766,0.878,4.7e-05,latent,60,6,3442.5516023635864,0,6.263742109098629e-07,0.0017156600952148438,183.9620110988617
xgb,lc,0.975,0.975,0.975,0.975,0.033,0.033,0.033,0.033,6.536,15.3,0.225,0.236,0.313,0.264,0.137,1.6e-05,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.0017232894897460938,23.32833957672119
rf,lc,0.933,0.933,0.933,0.933,0.057,0.057,0.057,0.057,26.15,0.783,0.231,0.244,0.327,0.277,0.138,2.6e-05,original,60,6,3442.5516023635864,0,6.263742109098629e-07,0.0017232894897460938,23.32833957672119
