model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
naive_bayes,k-center,0.5,0.453,0.453,0.5,0.158,0.18,0.18,0.158,6.693,0.001,0.526,0.457,0.596,0.532,0.522,2e-06,original,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013098716735839844
knn,k-center,0.65,0.64,0.64,0.65,0.122,0.114,0.114,0.122,3.54,0.001,0.491,0.14,0.055,0.158,0.499,4e-06,original,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013098716735839844
xgb,k-center,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,7.104,0.082,0.819,0.745,0.848,0.832,0.862,1.7e-05,latent,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013098716735839844
rf,k-center,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,14.25,0.186,0.771,0.661,0.776,0.743,0.86,1.2e-05,latent,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013098716735839844
svc,k-center,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,4.193,0.002,0.498,0.135,0.043,0.155,0.324,5e-06,latent,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013098716735839844
logreg,k-center,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,7.271,0.007,0.488,0.134,0.046,0.153,0.701,1e-06,latent,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013098716735839844
mlp,k-center,0.5,0.42,0.42,0.5,0.158,0.183,0.183,0.158,5.023,0.021,0.614,0.488,0.6,0.539,0.665,8.1e-05,latent,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013098716735839844
naive_bayes,k-center,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,5.115,0.001,0.553,0.476,0.613,0.552,0.554,2e-06,latent,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013098716735839844
knn,k-center,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,6.282,0.001,0.624,0.517,0.642,0.585,0.632,3.9e-05,latent,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0013098716735839844
xgb,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.583,0.165,0.814,0.796,0.89,0.887,0.847,6e-06,original,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0015819072723388672
rf,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,17.723,0.358,0.76,0.709,0.83,0.815,0.844,1.7e-05,original,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0015819072723388672
svc,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,5.396,0.001,0.794,0.711,0.822,0.8,0.884,6e-06,original,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0015819072723388672
logreg,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,7.355,0.032,0.788,0.762,0.869,0.863,0.89,0.0,original,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0015819072723388672
mlp,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.725,0.069,0.781,0.726,0.84,0.826,0.879,6.4e-05,original,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0015819072723388672
naive_bayes,ag,0.55,0.507,0.507,0.55,0.245,0.271,0.271,0.245,7.015,0.001,0.635,0.519,0.639,0.582,0.666,1e-06,original,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0015819072723388672
knn,ag,0.8,0.787,0.787,0.8,0.292,0.311,0.311,0.292,7.328,0.001,0.761,0.696,0.818,0.798,0.839,0.000104,original,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0015819072723388672
xgb,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,4.69,0.033,0.756,0.648,0.766,0.732,0.819,1.8e-05,latent,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0015819072723388672
rf,ag,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,15.652,0.476,0.829,0.795,0.886,0.881,0.892,2.5e-05,latent,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0015819072723388672
svc,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,4.024,0.002,0.776,0.648,0.759,0.722,0.877,4e-06,latent,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0015819072723388672
logreg,ag,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,7.395,0.013,0.796,0.75,0.857,0.847,0.899,1e-06,latent,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0015819072723388672
mlp,ag,0.7,0.687,0.687,0.7,0.292,0.307,0.307,0.292,8.182,1.708,0.797,0.72,0.831,0.812,0.878,7.3e-05,latent,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0015819072723388672
naive_bayes,ag,0.6,0.587,0.587,0.6,0.255,0.267,0.267,0.255,5.542,0.001,0.663,0.448,0.512,0.463,0.664,1e-06,latent,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0015819072723388672
knn,ag,0.85,0.84,0.84,0.85,0.3,0.32,0.32,0.3,5.805,0.001,0.727,0.714,0.846,0.842,0.843,3.7e-05,latent,10,7,1398.759384393692,32.76571607589722,7.085524304037514e-07,0.0015819072723388672
xgb,random,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,3.885,0.322,0.762,0.752,0.868,0.865,0.826,1.7e-05,original,10,8,,,,
rf,random,0.45,0.393,0.393,0.45,0.187,0.203,0.203,0.187,15.224,0.243,0.694,0.679,0.825,0.818,0.766,2.1e-05,original,10,8,,,,
svc,random,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,6.415,0.001,0.686,0.732,0.875,0.891,0.824,3e-06,original,10,8,,,,
logreg,random,0.65,0.64,0.64,0.65,0.122,0.114,0.114,0.122,3.971,0.006,0.767,0.752,0.867,0.863,0.852,1e-06,original,10,8,,,,
mlp,random,0.5,0.487,0.487,0.5,0.158,0.169,0.169,0.158,7.876,0.031,0.682,0.615,0.755,0.723,0.727,0.000113,original,10,8,,,,
naive_bayes,random,0.45,0.34,0.34,0.45,0.1,0.095,0.095,0.1,6.894,0.001,0.597,0.477,0.59,0.528,0.635,1e-06,original,10,8,,,,
knn,random,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,6.373,0.001,0.668,0.672,0.831,0.833,0.682,0.000114,original,10,8,,,,
xgb,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.63,0.085,0.804,0.803,0.896,0.896,0.892,1.6e-05,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0014717578887939453
rf,k-means,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,16.816,0.382,0.758,0.717,0.838,0.826,0.848,2.2e-05,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0014717578887939453
svc,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.984,0.002,0.81,0.774,0.874,0.867,0.891,1e-06,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0014717578887939453
logreg,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.731,0.009,0.814,0.782,0.879,0.873,0.899,1e-06,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0014717578887939453
mlp,k-means,0.75,0.733,0.733,0.75,0.274,0.292,0.292,0.274,8.512,0.056,0.784,0.719,0.833,0.816,0.866,8.1e-05,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0014717578887939453
naive_bayes,k-means,0.4,0.36,0.36,0.4,0.339,0.328,0.328,0.339,4.363,0.001,0.636,0.488,0.589,0.53,0.639,1e-06,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0014717578887939453
knn,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,7.737,0.001,0.809,0.727,0.833,0.814,0.876,0.000106,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0014717578887939453
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.637,0.066,0.83,0.8,0.89,0.886,0.864,1.4e-05,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0014717578887939453
rf,k-means,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.445,0.188,0.823,0.8,0.892,0.888,0.896,1.1e-05,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0014717578887939453
svc,k-means,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,7.362,0.001,0.746,0.583,0.685,0.635,0.5,1e-05,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0014717578887939453
logreg,k-means,0.7,0.68,0.68,0.7,0.245,0.261,0.261,0.245,6.523,0.012,0.795,0.76,0.866,0.859,0.871,1e-06,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0014717578887939453
mlp,k-means,0.45,0.433,0.433,0.45,0.292,0.292,0.292,0.292,8.223,0.031,0.789,0.725,0.837,0.821,0.865,0.000105,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0014717578887939453
naive_bayes,k-means,0.65,0.633,0.633,0.65,0.255,0.268,0.268,0.255,7.073,0.001,0.57,0.288,0.28,0.288,0.572,1e-06,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0014717578887939453
knn,k-means,0.8,0.793,0.793,0.8,0.187,0.189,0.189,0.187,6.376,0.004,0.779,0.704,0.82,0.8,0.837,2.2e-05,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0014717578887939453
xgb,k-center,0.65,0.633,0.633,0.65,0.255,0.268,0.268,0.255,5.662,0.074,0.655,0.509,0.613,0.555,0.737,2e-06,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013167858123779297
rf,k-center,0.55,0.447,0.447,0.55,0.1,0.157,0.157,0.1,14.817,0.303,0.493,0.191,0.141,0.197,0.718,2e-05,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013167858123779297
svc,k-center,0.55,0.447,0.447,0.55,0.1,0.157,0.157,0.1,3.274,0.002,0.5,0.135,0.043,0.156,0.5,3e-06,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013167858123779297
logreg,k-center,0.55,0.533,0.533,0.55,0.187,0.197,0.197,0.187,7.142,0.006,0.491,0.135,0.046,0.154,0.52,1e-06,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013167858123779297
mlp,k-center,0.3,0.26,0.26,0.3,0.1,0.12,0.12,0.1,7.523,0.021,0.569,0.282,0.271,0.282,0.668,6.6e-05,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013167858123779297
naive_bayes,k-center,0.25,0.187,0.187,0.25,0.158,0.107,0.107,0.158,5.122,0.001,0.554,0.457,0.579,0.514,0.531,1e-06,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013167858123779297
knn,k-center,0.55,0.467,0.467,0.55,0.187,0.223,0.223,0.187,7.214,0.001,0.505,0.155,0.075,0.17,0.544,2.2e-05,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013167858123779297
xgb,k-center,0.5,0.44,0.44,0.5,0.224,0.244,0.244,0.224,5.705,0.042,0.655,0.466,0.544,0.49,0.768,4e-06,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013167858123779297
rf,k-center,0.5,0.333,0.333,0.5,0.0,0.0,0.0,0.0,15.192,0.277,0.69,0.51,0.6,0.545,0.85,1.5e-05,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013167858123779297
svc,k-center,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,6.994,0.001,0.498,0.135,0.043,0.155,0.352,4e-06,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013167858123779297
logreg,k-center,0.5,0.453,0.453,0.5,0.158,0.18,0.18,0.158,6.506,0.01,0.496,0.136,0.046,0.156,0.506,1e-06,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013167858123779297
mlp,k-center,0.2,0.18,0.18,0.2,0.187,0.183,0.183,0.187,6.81,0.032,0.537,0.248,0.225,0.25,0.668,8.1e-05,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013167858123779297
naive_bayes,k-center,0.4,0.347,0.347,0.4,0.122,0.134,0.134,0.122,6.123,0.001,0.621,0.407,0.462,0.418,0.665,1e-06,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013167858123779297
knn,k-center,0.65,0.547,0.547,0.65,0.2,0.275,0.275,0.2,7.993,0.0,0.496,0.135,0.044,0.155,0.543,1.8e-05,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013167858123779297
xgb,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,5.295,0.236,0.809,0.805,0.898,0.897,0.877,1.8e-05,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013191699981689453
rf,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,15.404,0.18,0.726,0.642,0.771,0.739,0.805,9e-06,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013191699981689453
svc,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,6.29,0.002,0.801,0.75,0.856,0.845,0.127,4e-06,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013191699981689453
logreg,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,5.139,0.006,0.795,0.723,0.834,0.816,0.87,0.0,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013191699981689453
mlp,ag,0.75,0.733,0.733,0.75,0.274,0.292,0.292,0.274,3.964,0.027,0.801,0.694,0.803,0.775,0.879,4.5e-05,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013191699981689453
naive_bayes,ag,0.5,0.44,0.44,0.5,0.224,0.244,0.244,0.224,6.935,0.001,0.615,0.458,0.549,0.49,0.619,1e-06,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013191699981689453
knn,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,7.416,0.001,0.765,0.703,0.823,0.805,0.839,5e-06,original,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013191699981689453
xgb,ag,0.85,0.813,0.813,0.85,0.2,0.261,0.261,0.2,3.732,0.029,0.831,0.8,0.89,0.885,0.846,1.4e-05,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013191699981689453
rf,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,14.68,0.265,0.831,0.802,0.892,0.887,0.89,2.2e-05,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013191699981689453
svc,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.095,0.001,0.836,0.79,0.882,0.874,0.89,5e-06,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013191699981689453
logreg,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,6.677,0.01,0.814,0.786,0.883,0.878,0.883,1e-06,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013191699981689453
mlp,ag,0.6,0.593,0.593,0.6,0.339,0.336,0.336,0.339,8.738,1.717,0.762,0.699,0.82,0.8,0.856,7.4e-05,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013191699981689453
naive_bayes,ag,0.7,0.627,0.627,0.7,0.187,0.259,0.259,0.187,2.776,0.001,0.651,0.427,0.483,0.439,0.655,2e-06,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013191699981689453
knn,ag,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,7.115,0.001,0.771,0.721,0.839,0.826,0.833,3.3e-05,latent,10,8,701.428081035614,52.939574003219604,7.132576362092162e-07,0.0013191699981689453
xgb,random,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,4.628,0.137,0.761,0.749,0.866,0.863,0.876,2e-05,original,10,9,,,,
rf,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,17.036,0.464,0.683,0.626,0.77,0.742,0.789,2.5e-05,original,10,9,,,,
svc,random,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,5.018,0.001,0.673,0.678,0.834,0.837,0.154,5e-06,original,10,9,,,,
logreg,random,0.8,0.787,0.787,0.8,0.1,0.107,0.107,0.1,6.502,0.005,0.734,0.704,0.835,0.825,0.844,0.0,original,10,9,,,,
mlp,random,0.7,0.687,0.687,0.7,0.1,0.093,0.093,0.1,6.598,0.889,0.758,0.677,0.798,0.772,0.838,2.3e-05,original,10,9,,,,
naive_bayes,random,0.55,0.493,0.493,0.55,0.292,0.32,0.32,0.292,5.157,0.001,0.57,0.463,0.579,0.516,0.579,1e-06,original,10,9,,,,
knn,random,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,5.276,0.0,0.742,0.708,0.835,0.824,0.818,0.000104,original,10,9,,,,
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,8.025,0.139,0.784,0.789,0.89,0.891,0.864,3.4e-05,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013625621795654297
rf,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,16.996,0.548,0.713,0.672,0.81,0.793,0.81,2.6e-05,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013625621795654297
svc,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,4.943,0.002,0.785,0.73,0.843,0.829,0.863,2e-06,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013625621795654297
logreg,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.215,0.014,0.793,0.797,0.895,0.895,0.881,0.0,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013625621795654297
mlp,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,7.562,0.039,0.786,0.743,0.854,0.843,0.875,5.9e-05,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013625621795654297
naive_bayes,k-means,0.65,0.607,0.607,0.65,0.122,0.164,0.164,0.122,2.928,0.001,0.584,0.559,0.738,0.712,0.575,1e-06,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013625621795654297
knn,k-means,0.85,0.847,0.847,0.85,0.2,0.202,0.202,0.2,4.361,0.001,0.794,0.731,0.841,0.826,0.87,0.000104,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013625621795654297
xgb,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,6.34,0.044,0.716,0.743,0.873,0.882,0.838,1.7e-05,latent,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013625621795654297
rf,k-means,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,12.344,0.113,0.774,0.777,0.884,0.885,0.872,5e-06,latent,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013625621795654297
svc,k-means,0.75,0.733,0.733,0.75,0.0,0.0,0.0,0.0,6.349,0.002,0.758,0.661,0.78,0.749,0.835,6e-06,latent,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013625621795654297
logreg,k-means,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,6.96,0.012,0.765,0.684,0.804,0.779,0.84,1e-06,latent,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013625621795654297
mlp,k-means,0.6,0.56,0.56,0.6,0.339,0.352,0.352,0.339,7.279,0.044,0.761,0.665,0.784,0.754,0.815,7.5e-05,latent,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013625621795654297
naive_bayes,k-means,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,4.779,0.001,0.706,0.524,0.615,0.56,0.714,2e-06,latent,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013625621795654297
knn,k-means,0.8,0.76,0.76,0.8,0.187,0.244,0.244,0.187,7.042,0.001,0.695,0.66,0.804,0.788,0.797,6e-06,latent,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013625621795654297
xgb,k-center,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,6.637,0.074,0.606,0.451,0.542,0.483,0.677,2.6e-05,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013260841369628906
rf,k-center,0.5,0.387,0.387,0.5,0.158,0.181,0.181,0.158,17.415,0.454,0.492,0.25,0.244,0.25,0.653,2.6e-05,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013260841369628906
svc,k-center,0.6,0.493,0.493,0.6,0.122,0.196,0.196,0.122,7.384,0.002,0.5,0.135,0.043,0.156,0.597,4e-06,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013260841369628906
logreg,k-center,0.6,0.587,0.587,0.6,0.255,0.267,0.267,0.255,2.904,0.009,0.483,0.142,0.061,0.158,0.305,0.0,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013260841369628906
mlp,k-center,0.15,0.107,0.107,0.15,0.2,0.137,0.137,0.2,5.837,1.107,0.486,0.235,0.221,0.236,0.452,6.6e-05,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013260841369628906
naive_bayes,k-center,0.2,0.147,0.147,0.2,0.187,0.129,0.129,0.187,6.067,0.001,0.452,0.403,0.543,0.472,0.436,2e-06,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013260841369628906
knn,k-center,0.6,0.527,0.527,0.6,0.122,0.179,0.179,0.122,7.157,0.001,0.495,0.134,0.043,0.154,0.455,9.6e-05,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013260841369628906
xgb,k-center,0.55,0.5,0.5,0.55,0.187,0.213,0.213,0.187,8.065,0.027,0.49,0.288,0.311,0.29,0.609,1.7e-05,latent,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013260841369628906
rf,k-center,0.5,0.333,0.333,0.5,0.0,0.0,0.0,0.0,16.82,0.356,0.558,0.337,0.368,0.34,0.728,4.5e-05,latent,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013260841369628906
svc,k-center,0.45,0.34,0.34,0.45,0.1,0.095,0.095,0.1,5.294,0.002,0.5,0.135,0.043,0.156,0.61,3e-06,latent,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013260841369628906
logreg,k-center,0.5,0.44,0.44,0.5,0.224,0.244,0.244,0.224,6.498,0.104,0.489,0.14,0.055,0.157,0.375,1e-06,latent,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013260841369628906
mlp,k-center,0.2,0.147,0.147,0.2,0.187,0.129,0.129,0.187,8.65,0.031,0.486,0.294,0.324,0.297,0.461,9.2e-05,latent,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013260841369628906
naive_bayes,k-center,0.35,0.287,0.287,0.35,0.122,0.119,0.119,0.122,7.104,0.001,0.483,0.138,0.053,0.155,0.414,2e-06,latent,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013260841369628906
knn,k-center,0.65,0.633,0.633,0.65,0.255,0.268,0.268,0.255,7.782,0.001,0.477,0.203,0.168,0.206,0.453,7e-06,latent,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013260841369628906
xgb,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,7.11,0.233,0.771,0.79,0.894,0.898,0.859,1.6e-05,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013856887817382812
rf,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,14.799,0.1,0.753,0.733,0.855,0.849,0.832,7e-06,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013856887817382812
svc,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,5.525,0.002,0.784,0.762,0.87,0.865,0.835,2e-06,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013856887817382812
logreg,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,7.332,0.007,0.791,0.781,0.884,0.882,0.865,1e-06,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013856887817382812
mlp,ag,0.75,0.74,0.74,0.75,0.158,0.158,0.158,0.158,4.298,0.057,0.745,0.704,0.83,0.818,0.839,8.5e-05,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013856887817382812
naive_bayes,ag,0.4,0.367,0.367,0.4,0.2,0.217,0.217,0.2,3.678,0.001,0.7,0.632,0.769,0.739,0.738,2e-06,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013856887817382812
knn,ag,0.9,0.893,0.893,0.9,0.122,0.131,0.131,0.122,4.595,0.001,0.802,0.771,0.873,0.867,0.878,0.000104,original,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013856887817382812
xgb,ag,0.85,0.84,0.84,0.85,0.122,0.131,0.131,0.122,4.374,0.041,0.752,0.783,0.893,0.899,0.78,3.3e-05,latent,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013856887817382812
rf,ag,0.95,0.947,0.947,0.95,0.1,0.107,0.107,0.1,12.893,0.103,0.801,0.803,0.897,0.898,0.888,9e-06,latent,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013856887817382812
svc,ag,0.7,0.66,0.66,0.7,0.187,0.227,0.227,0.187,3.832,0.002,0.791,0.692,0.804,0.777,0.873,6e-06,latent,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013856887817382812
logreg,ag,0.65,0.647,0.647,0.65,0.2,0.198,0.198,0.2,7.313,0.008,0.767,0.69,0.81,0.787,0.846,1e-06,latent,10,9,310.3854355812073,43.2086284160614,7.808922840430198e-07,0.0013856887817382812
