model,method,cv_balanced,cv_macro_f1,cv_weighted_f1,cv_accuracy,cv_balanced_std,cv_macro_f1_std,cv_weighted_f1_std,cv_accuracy_std,optuna_time,train_time,test_balanced,test_macro_f1,test_weighted_f1,test_accuracy,test_roc_auc,inf_time_per_sample,space,IPC,seed,vae_pretrain_time,vae_fine_tunning_time,encoder_inference_time,decoder_inference_time
knn,ag,0.594,0.572,0.572,0.594,0.051,0.056,0.057,0.052,5.838,0.001,0.655,0.658,0.767,0.769,0.721,6.4e-05,latent,0.01,6,0,0,0,0.0017864704132080078
xgb,lc,0.983,0.983,0.983,0.983,0.02,0.02,0.02,0.02,3.468,5.33,0.376,0.348,0.425,0.377,0.317,2.5e-05,original,0.01,6,0,0,0,0.0019996166229248047
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.176,1.335,0.367,0.27,0.282,0.27,0.3,2.2e-05,original,0.01,6,0,0,0,0.0019996166229248047
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.047,0.004,0.359,0.279,0.304,0.282,0.306,3e-06,original,0.01,6,0,0,0,0.0019996166229248047
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.661,0.008,0.363,0.277,0.297,0.279,0.306,0.0,original,0.01,6,0,0,0,0.0019996166229248047
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.584,0.166,0.377,0.281,0.298,0.283,0.31,2.6e-05,original,0.01,6,0,0,0,0.0019996166229248047
naive_bayes,lc,0.967,0.966,0.966,0.966,0.031,0.031,0.031,0.031,5.189,0.001,0.361,0.209,0.18,0.212,0.353,1e-06,original,0.01,6,0,0,0,0.0019996166229248047
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.2,0.001,0.387,0.284,0.297,0.285,0.327,2.5e-05,original,0.01,6,0,0,0,0.0019996166229248047
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.873,2.205,0.35,0.193,0.158,0.198,0.286,1.7e-05,latent,0.01,6,0,0,0,0.0019996166229248047
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.94,0.547,0.351,0.21,0.186,0.212,0.259,1.5e-05,latent,0.01,6,0,0,0,0.0019996166229248047
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.303,0.004,0.354,0.257,0.268,0.258,0.275,7e-06,latent,0.01,6,0,0,0,0.0019996166229248047
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.381,0.006,0.351,0.257,0.268,0.257,0.276,1.4e-05,latent,0.01,6,0,0,0,0.0019996166229248047
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.265,0.168,0.344,0.258,0.274,0.259,0.269,2.7e-05,latent,0.01,6,0,0,0,0.0019996166229248047
naive_bayes,lc,0.992,0.991,0.991,0.991,0.017,0.017,0.017,0.017,4.656,0.002,0.342,0.243,0.248,0.243,0.324,3e-06,latent,0.01,6,0,0,0,0.0019996166229248047
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.936,0.001,0.331,0.252,0.271,0.253,0.304,1.9e-05,latent,0.01,6,0,0,0,0.0019996166229248047
xgb,craig,0.472,0.453,0.47,0.492,0.039,0.031,0.028,0.042,5.543,1.359,0.503,0.458,0.541,0.499,0.503,6e-06,original,0.01,6,0,0,0,0.0020198822021484375
rf,craig,0.466,0.439,0.461,0.491,0.146,0.157,0.148,0.13,7.901,0.268,0.49,0.434,0.505,0.463,0.473,1.2e-05,original,0.01,6,0,0,0,0.0020198822021484375
svc,craig,0.589,0.586,0.601,0.611,0.116,0.12,0.114,0.111,3.545,0.004,0.529,0.394,0.413,0.396,0.573,1e-05,original,0.01,6,0,0,0,0.0020198822021484375
logreg,craig,0.615,0.609,0.621,0.627,0.075,0.072,0.067,0.065,4.315,0.011,0.529,0.512,0.625,0.596,0.541,0.0,original,0.01,6,0,0,0,0.0020198822021484375
mlp,craig,0.652,0.651,0.665,0.677,0.067,0.071,0.069,0.065,6.979,0.136,0.515,0.466,0.546,0.505,0.521,1.5e-05,original,0.01,6,0,0,0,0.0020198822021484375
naive_bayes,craig,0.6,0.58,0.604,0.644,0.068,0.07,0.07,0.081,2.892,0.001,0.54,0.367,0.364,0.367,0.607,1e-06,original,0.01,6,0,0,0,0.0020198822021484375
knn,craig,0.59,0.587,0.599,0.606,0.146,0.148,0.146,0.142,3.46,0.001,0.478,0.405,0.459,0.421,0.485,4.6e-05,original,0.01,6,0,0,0,0.0020198822021484375
xgb,craig,0.543,0.531,0.545,0.561,0.13,0.127,0.124,0.129,3.534,0.18,0.495,0.35,0.356,0.35,0.515,1e-06,latent,0.01,6,0,0,0,0.0020198822021484375
rf,craig,0.387,0.365,0.385,0.406,0.108,0.122,0.111,0.094,8.031,0.293,0.43,0.306,0.313,0.306,0.398,9e-06,latent,0.01,6,0,0,0,0.0020198822021484375
svc,craig,0.5,0.365,0.421,0.576,0.0,0.006,0.018,0.015,7.475,0.004,0.5,0.181,0.08,0.221,0.449,3.2e-05,latent,0.01,6,0,0,0,0.0020198822021484375
logreg,craig,0.54,0.529,0.545,0.559,0.122,0.124,0.117,0.11,4.319,0.109,0.567,0.528,0.621,0.586,0.581,8e-06,latent,0.01,6,0,0,0,0.0020198822021484375
mlp,craig,0.415,0.405,0.416,0.426,0.126,0.122,0.128,0.136,3.665,0.236,0.547,0.495,0.576,0.536,0.565,4.2e-05,latent,0.01,6,0,0,0,0.0020198822021484375
naive_bayes,craig,0.44,0.355,0.396,0.492,0.113,0.091,0.089,0.125,2.355,0.002,0.506,0.204,0.114,0.236,0.51,3e-06,latent,0.01,6,0,0,0,0.0020198822021484375
knn,craig,0.491,0.465,0.491,0.527,0.109,0.117,0.108,0.106,3.474,0.001,0.472,0.309,0.297,0.309,0.465,4.5e-05,latent,0.01,6,0,0,0,0.0020198822021484375
xgb,random,0.655,0.647,0.647,0.653,0.124,0.125,0.126,0.124,6.245,0.146,0.653,0.599,0.679,0.651,0.698,3e-06,original,0.01,7,,,,
rf,random,0.63,0.619,0.618,0.627,0.088,0.087,0.087,0.087,11.682,0.368,0.679,0.621,0.698,0.672,0.729,1.8e-05,original,0.01,7,,,,
svc,random,0.629,0.613,0.613,0.627,0.048,0.047,0.048,0.049,2.868,0.012,0.633,0.596,0.687,0.662,0.661,1.1e-05,original,0.01,7,,,,
logreg,random,0.655,0.646,0.645,0.653,0.073,0.07,0.07,0.072,4.345,0.114,0.608,0.576,0.672,0.646,0.648,0.0,original,0.01,7,,,,
mlp,random,0.597,0.575,0.574,0.593,0.068,0.072,0.073,0.069,5.518,4.385,0.669,0.619,0.7,0.675,0.714,2.9e-05,original,0.01,7,,,,
naive_bayes,random,0.508,0.392,0.393,0.509,0.031,0.061,0.061,0.035,2.801,0.001,0.529,0.504,0.711,0.783,0.698,1e-06,original,0.01,7,,,,
knn,random,0.579,0.551,0.55,0.576,0.057,0.076,0.078,0.06,5.388,0.001,0.609,0.599,0.712,0.701,0.63,7e-06,original,0.01,7,,,,
xgb,k-means,0.786,0.781,0.782,0.787,0.104,0.11,0.109,0.1,4.499,0.158,0.622,0.501,0.543,0.512,0.672,5e-06,original,0.01,7,0,0,0,0.0017733573913574219
rf,k-means,0.702,0.7,0.701,0.702,0.124,0.125,0.124,0.122,10.649,0.476,0.641,0.52,0.564,0.533,0.694,2.3e-05,original,0.01,7,0,0,0,0.0017733573913574219
svc,k-means,0.645,0.635,0.635,0.643,0.116,0.12,0.12,0.117,2.257,0.008,0.641,0.586,0.667,0.637,0.703,1.3e-05,original,0.01,7,0,0,0,0.0017733573913574219
logreg,k-means,0.685,0.68,0.681,0.685,0.107,0.107,0.106,0.105,3.779,0.004,0.641,0.574,0.648,0.615,0.711,0.0,original,0.01,7,0,0,0,0.0017733573913574219
mlp,k-means,0.583,0.578,0.579,0.584,0.073,0.077,0.076,0.07,4.702,0.14,0.655,0.599,0.678,0.649,0.728,2.6e-05,original,0.01,7,0,0,0,0.0017733573913574219
naive_bayes,k-means,0.609,0.548,0.549,0.61,0.1,0.133,0.131,0.098,10.124,0.001,0.593,0.605,0.753,0.784,0.68,1e-06,original,0.01,7,0,0,0,0.0017733573913574219
knn,k-means,0.616,0.597,0.598,0.617,0.096,0.11,0.108,0.093,5.532,0.001,0.641,0.633,0.739,0.732,0.689,7.8e-05,original,0.01,7,0,0,0,0.0017733573913574219
xgb,k-means,0.745,0.745,0.745,0.745,0.073,0.073,0.073,0.072,3.133,0.277,0.658,0.568,0.63,0.597,0.732,8e-06,latent,0.01,7,0,0,0,0.0017733573913574219
rf,k-means,0.702,0.699,0.7,0.703,0.097,0.099,0.097,0.093,10.547,0.636,0.674,0.576,0.635,0.602,0.753,1.9e-05,latent,0.01,7,0,0,0,0.0017733573913574219
svc,k-means,0.694,0.683,0.684,0.695,0.064,0.07,0.069,0.061,3.764,0.009,0.687,0.691,0.789,0.791,0.753,1.7e-05,latent,0.01,7,0,0,0,0.0017733573913574219
logreg,k-means,0.72,0.719,0.719,0.721,0.03,0.03,0.03,0.03,3.05,0.122,0.586,0.528,0.607,0.57,0.625,1.7e-05,latent,0.01,7,0,0,0,0.0017733573913574219
mlp,k-means,0.548,0.543,0.544,0.55,0.098,0.104,0.102,0.095,5.123,0.132,0.685,0.648,0.734,0.715,0.754,2e-05,latent,0.01,7,0,0,0,0.0017733573913574219
naive_bayes,k-means,0.576,0.548,0.548,0.576,0.098,0.105,0.108,0.104,5.842,0.002,0.594,0.47,0.505,0.477,0.652,2e-06,latent,0.01,7,0,0,0,0.0017733573913574219
knn,k-means,0.644,0.622,0.622,0.644,0.067,0.08,0.08,0.067,5.066,0.001,0.665,0.678,0.787,0.797,0.707,4.9e-05,latent,0.01,7,0,0,0,0.0017733573913574219
xgb,k-center,0.563,0.555,0.554,0.56,0.046,0.041,0.04,0.042,2.921,0.117,0.513,0.305,0.274,0.309,0.512,7e-06,original,0.01,7,0,0,0,0.0019965171813964844
rf,k-center,0.553,0.546,0.545,0.551,0.057,0.058,0.059,0.058,11.475,0.303,0.522,0.23,0.151,0.257,0.612,1.2e-05,original,0.01,7,0,0,0,0.0019965171813964844
svc,k-center,0.616,0.58,0.577,0.609,0.068,0.092,0.094,0.071,3.629,0.009,0.506,0.211,0.126,0.241,0.483,1.3e-05,original,0.01,7,0,0,0,0.0019965171813964844
logreg,k-center,0.672,0.661,0.66,0.669,0.106,0.112,0.113,0.107,3.17,0.008,0.506,0.199,0.106,0.233,0.502,0.0,original,0.01,7,0,0,0,0.0019965171813964844
mlp,k-center,0.562,0.553,0.552,0.56,0.107,0.11,0.11,0.107,3.685,0.145,0.505,0.213,0.129,0.242,0.5,2.9e-05,original,0.01,7,0,0,0,0.0019965171813964844
naive_bayes,k-center,0.504,0.426,0.429,0.509,0.048,0.077,0.08,0.051,3.815,0.001,0.601,0.616,0.763,0.796,0.661,1e-06,original,0.01,7,0,0,0,0.0019965171813964844
knn,k-center,0.628,0.623,0.623,0.627,0.096,0.098,0.098,0.096,4.37,0.001,0.502,0.196,0.104,0.231,0.401,1.2e-05,original,0.01,7,0,0,0,0.0019965171813964844
xgb,k-center,0.511,0.509,0.508,0.51,0.132,0.13,0.13,0.13,5.893,7.415,0.512,0.254,0.193,0.271,0.494,6e-06,latent,0.01,7,0,0,0,0.0019965171813964844
rf,k-center,0.553,0.544,0.543,0.55,0.087,0.091,0.092,0.088,8.402,0.259,0.507,0.2,0.108,0.234,0.59,9e-06,latent,0.01,7,0,0,0,0.0019965171813964844
svc,k-center,0.602,0.544,0.544,0.602,0.058,0.074,0.076,0.062,3.148,0.01,0.502,0.187,0.088,0.225,0.651,2.1e-05,latent,0.01,7,0,0,0,0.0019965171813964844
logreg,k-center,0.612,0.604,0.603,0.61,0.082,0.087,0.088,0.083,2.664,0.009,0.509,0.205,0.115,0.238,0.592,1.9e-05,latent,0.01,7,0,0,0,0.0019965171813964844
mlp,k-center,0.45,0.443,0.443,0.449,0.06,0.061,0.061,0.061,6.701,4.642,0.482,0.21,0.133,0.234,0.456,3.2e-05,latent,0.01,7,0,0,0,0.0019965171813964844
naive_bayes,k-center,0.601,0.582,0.583,0.601,0.121,0.132,0.132,0.122,4.104,0.001,0.502,0.187,0.089,0.225,0.514,2e-06,latent,0.01,7,0,0,0,0.0019965171813964844
knn,k-center,0.552,0.539,0.539,0.552,0.055,0.063,0.064,0.056,3.445,0.001,0.5,0.203,0.114,0.234,0.463,4e-06,latent,0.01,7,0,0,0,0.0019965171813964844
xgb,ag,0.656,0.651,0.65,0.654,0.137,0.137,0.137,0.136,4.264,0.154,0.624,0.494,0.531,0.503,0.672,3e-06,original,0.01,7,0,0,0,0.0017871856689453125
rf,ag,0.671,0.663,0.662,0.67,0.079,0.084,0.085,0.08,7.814,0.259,0.63,0.518,0.566,0.533,0.684,1.1e-05,original,0.01,7,0,0,0,0.0017871856689453125
svc,ag,0.614,0.587,0.586,0.611,0.054,0.059,0.059,0.051,4.633,0.008,0.656,0.668,0.78,0.79,0.704,1.2e-05,original,0.01,7,0,0,0,0.0017871856689453125
logreg,ag,0.639,0.63,0.63,0.637,0.108,0.111,0.111,0.107,3.748,0.107,0.577,0.488,0.545,0.509,0.614,0.0,original,0.01,7,0,0,0,0.0017871856689453125
mlp,ag,0.555,0.549,0.548,0.552,0.083,0.08,0.079,0.08,5.357,4.4,0.65,0.566,0.631,0.598,0.724,3.3e-05,original,0.01,7,0,0,0,0.0017871856689453125
naive_bayes,ag,0.57,0.492,0.493,0.57,0.092,0.133,0.133,0.09,5.433,0.001,0.583,0.584,0.714,0.715,0.655,1e-06,original,0.01,7,0,0,0,0.0017871856689453125
knn,ag,0.605,0.586,0.585,0.603,0.064,0.073,0.072,0.062,6.959,0.001,0.66,0.66,0.765,0.765,0.693,8.8e-05,original,0.01,7,0,0,0,0.0017871856689453125
xgb,ag,0.789,0.788,0.788,0.788,0.064,0.064,0.064,0.064,3.346,0.178,0.659,0.595,0.67,0.639,0.711,8e-06,latent,0.01,7,0,0,0,0.0017871856689453125
rf,ag,0.739,0.736,0.736,0.738,0.077,0.077,0.078,0.078,8.615,0.275,0.698,0.631,0.703,0.677,0.757,1.4e-05,latent,0.01,7,0,0,0,0.0017871856689453125
svc,ag,0.605,0.586,0.586,0.604,0.104,0.109,0.109,0.102,6.173,0.009,0.685,0.692,0.791,0.795,0.757,1.8e-05,latent,0.01,7,0,0,0,0.0017871856689453125
logreg,ag,0.763,0.762,0.762,0.763,0.057,0.057,0.057,0.057,3.193,0.118,0.604,0.553,0.637,0.604,0.648,1.3e-05,latent,0.01,7,0,0,0,0.0017871856689453125
mlp,ag,0.536,0.531,0.53,0.534,0.1,0.102,0.102,0.101,3.848,2.443,0.668,0.622,0.705,0.681,0.743,1.8e-05,latent,0.01,7,0,0,0,0.0017871856689453125
naive_bayes,ag,0.55,0.481,0.481,0.55,0.042,0.079,0.08,0.047,2.22,0.001,0.62,0.565,0.647,0.614,0.669,3e-06,latent,0.01,7,0,0,0,0.0017871856689453125
knn,ag,0.614,0.6,0.599,0.611,0.088,0.091,0.091,0.087,4.102,0.001,0.674,0.646,0.737,0.721,0.724,4.6e-05,latent,0.01,7,0,0,0,0.0017871856689453125
xgb,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.952,1.711,0.345,0.228,0.222,0.229,0.269,4e-06,original,0.01,7,0,0,0,0.002012491226196289
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.749,0.133,0.327,0.263,0.293,0.267,0.264,7e-06,original,0.01,7,0,0,0,0.002012491226196289
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.61,0.005,0.347,0.192,0.158,0.197,0.251,7e-06,original,0.01,7,0,0,0,0.002012491226196289
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.37,0.124,0.338,0.195,0.168,0.198,0.265,0.0,original,0.01,7,0,0,0,0.002012491226196289
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.158,3.142,0.349,0.193,0.159,0.198,0.248,3e-05,original,0.01,7,0,0,0,0.002012491226196289
naive_bayes,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.787,0.001,0.363,0.184,0.138,0.193,0.363,1e-06,original,0.01,7,0,0,0,0.002012491226196289
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.819,0.002,0.334,0.231,0.232,0.231,0.268,7e-06,original,0.01,7,0,0,0,0.002012491226196289
xgb,lc,0.992,0.992,0.992,0.992,0.017,0.017,0.017,0.017,3.402,0.054,0.311,0.22,0.224,0.22,0.267,7e-06,latent,0.01,7,0,0,0,0.002012491226196289
rf,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.295,0.31,0.33,0.197,0.175,0.199,0.242,7e-06,latent,0.01,7,0,0,0,0.002012491226196289
svc,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.29,0.008,0.359,0.197,0.161,0.202,0.256,2.4e-05,latent,0.01,7,0,0,0,0.002012491226196289
logreg,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.763,0.107,0.344,0.2,0.172,0.203,0.262,1.2e-05,latent,0.01,7,0,0,0,0.002012491226196289
mlp,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.048,0.175,0.336,0.212,0.198,0.213,0.253,2.4e-05,latent,0.01,7,0,0,0,0.002012491226196289
naive_bayes,lc,0.974,0.974,0.974,0.975,0.034,0.034,0.034,0.034,4.921,0.001,0.353,0.269,0.289,0.271,0.324,2e-06,latent,0.01,7,0,0,0,0.002012491226196289
knn,lc,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.045,0.001,0.342,0.203,0.178,0.205,0.319,1.9e-05,latent,0.01,7,0,0,0,0.002012491226196289
xgb,craig,0.643,0.618,0.623,0.645,0.074,0.095,0.096,0.076,4.852,0.197,0.483,0.483,0.629,0.615,0.46,6e-06,original,0.01,7,0,0,0,0.0017445087432861328
rf,craig,0.64,0.627,0.634,0.645,0.066,0.057,0.054,0.055,8.437,0.128,0.494,0.493,0.66,0.67,0.453,6e-06,original,0.01,7,0,0,0,0.0017445087432861328
svc,craig,0.515,0.488,0.508,0.542,0.09,0.114,0.106,0.083,4.141,0.004,0.501,0.48,0.684,0.737,0.523,7e-06,original,0.01,7,0,0,0,0.0017445087432861328
logreg,craig,0.541,0.528,0.54,0.561,0.132,0.137,0.138,0.14,4.151,0.008,0.502,0.486,0.683,0.73,0.525,0.0,original,0.01,7,0,0,0,0.0017445087432861328
mlp,craig,0.501,0.494,0.503,0.511,0.13,0.136,0.133,0.127,5.853,0.169,0.553,0.555,0.7,0.707,0.553,2.6e-05,original,0.01,7,0,0,0,0.0017445087432861328
naive_bayes,craig,0.474,0.393,0.401,0.474,0.082,0.084,0.068,0.063,4.917,0.001,0.512,0.467,0.695,0.78,0.569,1e-06,original,0.01,7,0,0,0,0.0017445087432861328
knn,craig,0.662,0.656,0.658,0.661,0.13,0.14,0.144,0.14,7.356,0.013,0.507,0.5,0.628,0.606,0.504,8.1e-05,original,0.01,7,0,0,0,0.0017445087432861328
xgb,craig,0.52,0.51,0.52,0.53,0.17,0.17,0.164,0.166,5.403,9.369,0.508,0.506,0.648,0.637,0.497,1.8e-05,latent,0.01,7,0,0,0,0.0017445087432861328
rf,craig,0.583,0.582,0.591,0.595,0.072,0.073,0.072,0.073,10.203,0.281,0.495,0.494,0.657,0.663,0.477,1.6e-05,latent,0.01,7,0,0,0,0.0017445087432861328
svc,craig,0.5,0.358,0.402,0.559,0.0,0.014,0.038,0.033,3.744,0.003,0.5,0.438,0.682,0.779,0.502,1.3e-05,latent,0.01,7,0,0,0,0.0017445087432861328
logreg,craig,0.543,0.535,0.548,0.559,0.089,0.09,0.085,0.082,4.264,0.007,0.495,0.486,0.674,0.706,0.49,2e-05,latent,0.01,7,0,0,0,0.0017445087432861328
mlp,craig,0.52,0.495,0.505,0.527,0.104,0.124,0.112,0.092,5.197,0.123,0.488,0.468,0.574,0.536,0.476,1.4e-05,latent,0.01,7,0,0,0,0.0017445087432861328
naive_bayes,craig,0.544,0.534,0.538,0.544,0.08,0.077,0.076,0.077,2.78,0.002,0.504,0.502,0.641,0.627,0.496,3e-06,latent,0.01,7,0,0,0,0.0017445087432861328
knn,craig,0.614,0.612,0.62,0.627,0.102,0.102,0.103,0.112,2.952,0.001,0.512,0.506,0.685,0.714,0.504,5e-06,latent,0.01,7,0,0,0,0.0017445087432861328
